ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,PIT,STM,HLD,BF,1B,2B,3B,HR,BB,IBB,K,HP,SF,CI,SB,CS
26885,RP,KEENAN STRAHM,LAD,MLB,31,R,50,50,L,H,N,H,Durable,45,55,55,50,45,55,50,45,50,65,55,55,45,55,55,50,2,25,35,158,22,6,0,3,17,2,30,4,2,0,2,1
28518,RP,AIDEN USSERY,SD,A+,23,L,50,50,N,L,H,N,Fragile,65,35,50,50,75,35,50,50,65,35,45,50,65,35,50,50,4,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
31500,RP,DENNARD WEAVER,COL,AAA,25,L,50,60,H,N,N,N,Normal,45,60,45,50,50,60,45,55,45,60,45,50,55,60,45,50,3,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0
37302,RP,ANTHONY WHARTON,NYY,AAA,27,R,50,58,N,N,N,N,Fragile,55,45,55,50,60,45,55,50,55,45,55,50,80,45,55,50,3,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
34478,RP,DENNIS WILLIAMS,ANA,AA,24,R,50,50,N,L,N,L,Fragile,50,45,45,55,50,45,45,55,50,45,45,55,55,50,45,55,2,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0
29738,RP,GABE YAN DYKE,LAD,AA,23,R,50,59,L,H,N,L,Normal,80,40,50,40,80,40,50,40,80,40,50,40,80,50,50,50,2,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0
32081,SP,BENNETT ADAMIAN,WAS,A+,24,L,49,60,N,H,N,N,Normal,45,50,45,50,45,55,50,60,40,50,45,50,45,55,45,50,3,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0
40047,SP,RIVER AMBERSEN,-,-,27,R,49,51,N,N,N,N,Durable,45,55,50,50,45,50,50,50,45,55,50,50,45,60,50,50,4,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0
36556,SP,MANUEL ANAYA,KCM,A-,25,L,49,49,N,H,N,N,Normal,50,40,40,55,55,40,40,55,50,40,40,55,55,40,40,55,4,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
27542,SP,ZAMAN ARABIYA,CHC,AA,26,L,49,49,N,N,H,L,Normal,50,40,45,50,50,40,45,55,50,40,45,50,55,40,45,50,6,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
40033,SP,MARTYN ARELLANO,DET,AAA,24,L,49,66,N,N,H,N,Fragile,35,55,50,55,35,55,50,55,35,55,50,55,40,65,50,75,4,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
30068,SP,DEREK ARP,STL,AAA,25,R,49,70,L,N,N,N,Normal,45,45,50,55,40,45,50,55,45,45,55,60,45,50,50,75,3,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0
40627,SP,OSCAR BANOS,SEA,MLB,29,L,49,57,N,N,N,N,Normal,50,30,50,75,50,30,50,70,50,30,50,75,75,35,50,80,2,55,55,427,50,18,2,13,67,4,114,1,4,0,10,2
37082,CL,DOMINIC BAPTISTE,MIL,AAA,27,R,49,49,N,L,L,N,Fragile,80,25,45,45,80,25,45,45,80,25,45,45,80,25,45,45,2,30,45,0,0,0,0,0,0,0,0,0,0,0,0,0
32671,RP,MATEO BARRERA,TOR,MLB,24,R,49,49,N,H,H,H,Normal,45,50,50,55,40,50,45,50,45,55,55,60,50,50,50,55,3,25,40,115,17,8,1,3,7,1,15,0,0,0,3,0
31163,SP,ADRIAN BEAMES,KCM,A-,25,R,49,53,L,L,L,N,Fragile,50,35,50,55,45,35,50,55,50,35,50,55,65,35,50,65,4,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0
35026,RP,LIONEL BEAUDOIN,KCM,AA,29,L,49,51,N,N,N,L,Fragile,45,45,55,55,50,45,55,75,45,45,50,55,50,45,55,75,2,35,80,0,0,0,0,0,0,0,0,0,0,0,0,0
30891,RP,DERMOT BECKWITH,ARI,AAA,24,R,49,49,N,H,N,H,Normal,55,50,50,45,55,50,50,45,60,55,50,45,55,50,50,45,4,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
40945,SP,HAYDEN BERGERON,LAD,MLB,25,R,49,49,L,N,N,N,Fragile,45,50,45,45,45,50,45,45,45,50,45,45,50,50,45,45,3,75,30,0,0,0,0,0,0,0,0,0,0,0,0,0
34118,RP,JACOBO BERNABE,WAS,AAA,24,R,49,49,N,N,N,N,Normal,55,50,50,40,55,50,45,40,60,50,50,45,55,50,50,40,3,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0
32362,SP,WESLEY BOGART,-,-,25,R,49,49,N,N,N,N,Fragile,50,40,55,55,50,40,50,50,50,40,55,55,50,40,55,70,5,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0
28743,SP,BEN BOURQUE,CLE,MLB,24,L,49,80,L,L,N,N,Normal,45,50,50,50,45,50,50,50,45,50,50,45,55,75,50,50,5,55,65,74,10,3,0,2,6,0,15,2,0,0,1,1
3956,RP,JULIAN BOWER,-,-,34,L,49,49,N,H,L,N,Durable,45,50,45,55,50,50,50,70,40,50,45,55,45,50,45,55,2,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0
35784,SP,DYLAN BUONOMO,-,-,32,R,49,49,N,N,N,N,Iron Man,50,45,50,45,55,45,50,45,50,50,50,45,50,45,50,45,3,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0
39486,SP,MATT CALA,SF,A+,20,R,49,80,N,L,L,L,Fragile,45,45,50,50,45,45,50,50,45,45,50,50,60,55,50,65,3,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0
33910,SP,MILES CAVALLINO,PIT,AAA,32,R,49,49,L,N,N,H,Fragile,40,50,45,55,40,45,45,50,40,50,50,55,40,50,45,55,4,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0
32913,SP,CHANG-LUN CHU,KCR,AA,26,R,49,51,N,L,N,N,Fragile,55,50,50,45,50,45,45,45,55,50,50,45,55,50,50,45,3,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
40954,RP,KEITH CUMMINGS,-,-,25,R,49,49,H,N,N,N,Normal,45,60,45,55,45,60,45,55,45,60,45,55,45,60,45,55,3,35,40,766,149,37,5,24,48,0,114,4,12,0,34,6
27864,SP,MANUEL CURIEL,CLE,AA,23,R,49,59,N,L,L,N,Fragile,45,50,45,45,45,50,45,45,45,50,45,50,50,65,45,50,4,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0
34303,SP,NICK CUSSON,-,-,29,R,49,49,N,H,H,N,Normal,45,55,55,45,45,55,50,45,45,55,55,50,45,55,55,45,5,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
37992,SP,WILBUR DA COSTA,-,-,25,R,49,68,N,N,N,N,Fragile,35,60,50,60,35,60,50,60,35,60,50,60,35,65,50,75,3,55,35,49,7,3,2,0,2,0,9,0,0,0,1,1
40048,RP,CARLOS DE ARAGON,BOS,AAA,25,R,49,58,N,N,N,N,Fragile,45,50,50,55,45,50,50,55,45,50,50,55,50,55,50,60,4,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0
37809,SP,FERNÁN DE HOYOS,-,-,26,R,49,49,N,N,N,H,Fragile,45,55,50,45,45,55,50,45,45,55,50,45,50,55,50,45,6,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0
20604,SP,VIRGIL DEL PALACIO,PHI,AAA,22,R,49,64,L,N,N,N,Normal,45,50,50,45,45,50,50,45,50,50,50,45,55,50,50,45,5,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
31791,SP,RICHARD EASTERBROOK,STL,AA,24,L,49,49,N,L,N,N,Normal,50,55,50,45,45,55,45,45,50,55,50,45,50,55,50,45,3,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0
39441,SP,GLENN EDENS,STL,R+,20,R,49,80,N,L,L,L,Normal,40,65,50,50,35,60,50,45,40,65,50,50,40,80,50,60,3,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0
37228,RP,ROMAN EDWARDS,-,-,26,R,49,49,L,N,N,N,Durable,50,50,50,50,45,50,45,45,55,50,55,55,55,50,50,50,2,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0
36497,RP,GAVINO ENRIQUEZ,CHC,MLB,27,R,49,58,N,H,N,N,Wrecked,40,50,45,55,40,50,45,55,45,50,50,55,45,50,45,75,5,55,60,309,53,11,0,8,26,0,52,5,3,0,11,2
34927,SP,HUGO ESPINOZA,TEX,AA,25,R,49,53,N,N,N,N,Fragile,45,50,45,45,45,50,50,45,45,50,45,45,50,50,45,45,3,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
38048,SP,GRAY ESTEVEZ,BOS,AA,24,R,49,49,N,L,H,H,Fragile,55,65,50,40,50,65,50,40,55,65,50,45,55,65,50,40,3,55,70,0,0,0,0,0,0,0,0,0,0,0,0,0
37469,SP,LAZARO GAGLIARDI,-,-,26,R,49,49,N,L,L,L,Fragile,45,50,50,55,45,50,50,55,45,50,50,55,45,50,50,55,5,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0
31483,SP,PEDRO GALAVIZ,-,-,25,L,49,49,N,N,N,H,Durable,50,50,45,50,50,50,45,50,45,50,45,50,50,50,45,50,5,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0
30397,SP,NICODEMO GARCÍA,LAD,AAA,24,R,49,80,N,H,H,L,Normal,50,50,50,45,50,50,50,45,50,50,50,45,60,55,50,50,5,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0
34326,RP,VICENTE GARCÍA,-,-,25,R,49,49,H,H,H,N,Fragile,65,35,45,50,65,35,45,50,65,35,45,50,65,35,45,50,5,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0
40081,RP,ÁNGEL GARCÍA,-,-,25,L,49,49,N,L,N,N,Fragile,60,50,45,45,70,50,50,50,55,50,40,45,60,50,45,45,5,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0
26961,SP,LUIS GUIJOSA,-,-,32,R,49,49,L,N,N,N,Normal,45,50,45,45,45,50,45,45,45,50,45,50,45,50,45,45,4,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
33540,SP,THOMAS HARRINGTON,-,-,32,R,49,49,N,H,H,N,Fragile,40,50,50,50,40,50,50,50,45,50,50,55,40,50,50,50,3,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0
34949,SP,JESSE HOUTMAN,-,-,25,R,49,49,N,N,N,N,Durable,40,55,45,60,35,55,45,50,40,60,50,65,40,65,45,60,3,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0
9751,SP,JAMESON KEE,BOS,AA,28,L,49,49,N,H,H,H,Iron Man,45,50,45,50,45,55,45,50,45,50,45,50,45,50,45,50,3,55,80,0,0,0,0,0,0,0,0,0,0,0,0,0
33274,RP,MARK KILGORE,NYY,AA,25,R,49,49,N,N,H,N,Normal,55,40,45,50,55,40,45,50,55,40,45,50,55,40,45,50,3,55,30,0,0,0,0,0,0,0,0,0,0,0,0,0
33091,SP,JOSEPH KILLMON,TB,AAA,32,R,49,49,N,N,N,L,Durable,45,50,55,50,45,50,55,50,45,50,55,50,45,50,55,50,6,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0
37538,RP,TERRY KO,-,-,25,R,49,54,L,N,L,N,Fragile,50,50,50,50,50,50,50,50,50,50,50,50,55,50,50,50,5,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
26009,SP,MARK KOFFLER,NYY,AA,28,L,49,55,N,N,N,H,Durable,50,55,55,45,50,60,55,50,50,50,55,45,55,60,55,50,6,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
30486,SP,JORDAN KOHLER,ATL,AAA,24,R,49,49,N,N,N,N,Normal,50,50,45,50,50,50,45,45,50,50,50,50,55,50,45,50,6,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0
36952,RP,FRANS KRIGE,KCR,A-,23,L,49,49,N,H,H,H,Fragile,50,55,45,50,50,55,50,50,50,55,45,45,50,55,45,50,5,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0
37214,SP,LYLE LARSEN,PIT,AAA,25,R,49,49,N,N,N,N,Normal,45,45,50,50,45,45,45,50,45,45,50,50,45,45,50,50,4,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
16734,SP,JONNY LEOS,WAS,A+,26,R,49,49,N,N,H,N,Fragile,45,45,40,50,45,45,40,45,45,50,40,50,45,45,40,50,3,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0
40001,SP,FELIX MARTÍNEZ,HOU,AAA,26,L,49,49,N,H,N,H,Durable,45,45,50,50,45,50,50,50,45,45,50,50,45,50,50,50,3,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0
31615,SP,JOEL MARTÍNEZ,MIL,AA,24,R,49,49,H,N,N,N,Normal,40,50,45,50,45,55,45,50,40,50,45,45,45,50,45,50,4,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
27377,CL,DAVE MASTERSON,TOR,AAA,23,R,49,65,L,N,H,H,Normal,50,45,50,50,50,45,45,50,55,50,50,55,55,55,50,65,2,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0
41071,SP,GERALD MATHEBULA,KCM,A+,25,L,49,49,N,N,H,N,Normal,45,50,45,50,50,50,50,50,45,45,45,50,45,50,45,50,4,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
34597,SP,JACE MCCANN,BOS,AA,31,L,49,49,N,N,N,N,Wrecked,50,35,55,60,50,35,50,60,50,35,55,60,50,35,55,60,3,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0
37333,SP,ISAAC MCCLENDON,-,-,25,R,49,51,L,N,N,N,Fragile,50,45,50,50,50,45,50,50,50,45,50,50,50,45,50,50,3,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
34080,SP,RAY MCHENRY,MIL,AAA,26,R,49,49,N,N,N,N,Fragile,45,45,50,50,45,45,50,50,45,45,45,50,50,50,50,50,3,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
30186,SP,SAM MCWHORTER,-,-,25,R,49,53,N,L,L,N,Normal,45,50,40,50,45,50,40,50,45,50,45,50,50,55,40,50,5,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0
36137,SP,AARÓN MENDOZA,CHC,MLB,26,R,49,49,N,H,H,H,Fragile,45,50,45,50,45,50,45,50,45,55,50,50,45,50,45,50,3,45,35,45,5,3,1,0,4,0,6,2,0,0,1,0
36601,RP,THANDOKUHLE MODUBI,TOR,AAA,25,L,49,63,N,N,H,N,Fragile,50,65,55,45,60,65,55,50,50,60,50,45,80,65,55,45,2,25,70,0,0,0,0,0,0,0,0,0,0,0,0,0
36395,SP,NEMESIO MOTA,MIL,R+,22,R,49,49,L,N,N,N,Normal,40,45,45,55,40,45,40,55,45,45,45,60,45,50,45,55,3,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0
32446,RP,NALDO MUNOZ,-,-,24,R,49,59,N,H,N,N,Fragile,50,45,45,50,50,45,45,50,50,45,45,50,55,45,45,50,5,55,40,0,0,0,0,0,0,0,0,0,0,0,0,0
28332,SP,DUSTIN NAIK,PHI,MLB,23,L,49,80,N,H,H,N,Fragile,50,50,45,45,55,50,50,45,50,50,45,45,60,55,45,50,5,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0
33649,RP,MARC NANARRO,COL,AAA,25,L,49,54,N,H,N,H,Fragile,45,50,45,55,45,50,45,55,45,50,45,55,50,55,45,60,3,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0
19193,SP,MAX NEWSOM,CLE,AA,22,R,49,66,N,H,N,N,Normal,45,45,45,50,45,45,45,50,45,45,50,50,50,50,45,60,4,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0
34074,SP,JOSH OBRECHT,CHC,MLB,25,R,49,49,N,H,N,N,Normal,40,50,40,50,40,50,40,50,40,50,40,50,45,55,40,50,3,45,40,145,33,1,2,9,8,0,24,1,0,0,8,0
40676,RP,QUAUHTLI OMETEOTL,TEX,AAA,25,L,49,49,L,N,N,H,Normal,65,45,45,45,70,45,45,45,65,45,45,45,75,45,45,45,3,35,80,0,0,0,0,0,0,0,0,0,0,0,0,0
32928,SP,MÁRIO OQUENDO,CHC,AA,23,R,49,49,N,N,N,N,Normal,45,50,50,50,45,45,45,50,45,50,50,55,45,50,50,55,4,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0
19415,SP,JORGE PEREZ,TOR,AAA,23,R,49,80,N,L,L,L,Normal,45,45,50,50,45,45,50,50,45,50,55,50,55,55,50,65,4,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0
39625,SP,TY PIGGOTT,-,-,27,R,49,49,N,H,N,L,Normal,35,80,50,50,35,75,50,45,40,80,55,50,40,80,50,50,3,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0
40018,SP,TERCIERO RAMÍREZ,CHC,MLB,25,L,49,59,N,H,N,H,Fragile,45,45,50,50,45,50,50,60,45,45,50,50,45,50,50,65,3,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0
39632,RP,SERGIO REATEGUI,NYM,AA,25,L,49,49,L,L,L,N,Fragile,50,45,50,45,50,50,45,45,55,45,50,45,50,45,50,45,3,55,70,0,0,0,0,0,0,0,0,0,0,0,0,0
30687,SP,MAX REYNAUD,MON,A-,24,R,49,72,N,H,H,N,Fragile,55,45,55,45,55,45,55,45,55,45,55,45,75,45,55,45,4,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
27505,SP,RAUL RODRIGUEZ,ATL,A+,22,R,49,49,N,L,H,N,Fragile,45,50,45,55,40,50,45,50,45,50,50,65,45,50,45,55,5,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
40713,SP,ADRIÁN RUÍZ,CHC,AAA,23,L,49,49,N,N,N,N,Normal,45,50,45,55,45,50,45,55,45,50,45,50,45,50,45,55,3,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0
35813,RP,SHAWN SALVI,LAD,AA,23,L,49,64,N,N,N,L,Fragile,50,50,50,50,55,55,55,55,45,50,50,50,55,75,50,55,3,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0
31061,SP,MICHELE SANDRI,OAK,A-,25,R,49,49,H,N,N,N,Fragile,50,50,45,45,50,50,45,45,50,50,50,45,50,50,45,45,5,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0
27812,SP,J.R. SCHNURR,KCM,A+,27,R,49,49,N,N,N,N,Normal,45,50,50,50,45,50,50,50,45,50,50,50,50,50,50,50,5,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0
40507,SP,JEFFREY SEALE,SF,AAA,22,R,49,80,N,N,L,L,Fragile,45,50,55,45,45,50,50,45,45,50,55,50,70,70,55,65,4,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0
37506,RP,NJABULO SETLHODI,-,-,26,R,49,50,N,H,H,N,Fragile,50,50,55,50,45,50,50,50,50,50,55,55,55,50,55,50,2,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0
26433,SP,MARTIN SILVA,PIT,AA,28,R,49,51,N,N,N,N,Wrecked,50,45,50,50,45,45,50,45,50,45,50,50,50,45,50,50,4,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
33474,SP,ROSALIO SOLER,ANA,A+,25,R,49,49,N,N,N,N,Fragile,65,35,55,45,60,35,50,45,65,35,55,45,75,35,55,45,4,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0
36472,SP,TRISTAN SOLORZA,SEA,AAA,26,R,49,49,L,N,L,H,Fragile,45,50,50,50,45,50,50,50,45,50,50,50,50,50,50,50,3,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0
37722,SP,ANDY SORENSEN,-,-,26,R,49,49,N,N,N,N,Fragile,40,50,50,50,40,50,45,50,40,50,50,55,40,50,50,55,4,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0
32490,SP,RIORDAN SOTO,TB,A-,24,R,49,49,N,N,N,N,Fragile,35,55,45,60,35,55,45,55,35,60,45,65,35,55,45,60,3,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0
38776,RP,ZACH STEPHENS,CHC,MLB,25,R,49,49,N,L,H,N,Durable,40,50,50,60,40,50,50,60,40,50,50,65,40,50,50,60,3,45,60,310,45,12,1,10,27,0,42,6,3,0,11,4
33074,SP,TAKUYA SUGAWARA,-,-,25,R,49,49,N,N,N,N,Normal,40,55,45,50,40,55,45,50,40,55,45,50,40,55,45,50,4,60,25,0,0,0,0,0,0,0,0,0,0,0,0,0
32332,SP,HIROFUMI TAKAGI,DOO,INT,33,R,49,49,N,H,N,H,Wrecked,40,45,50,55,40,45,50,55,40,45,50,55,40,45,50,55,3,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0
37980,SP,DANIEL TAPIA,-,-,26,R,49,49,N,H,N,N,Normal,45,50,50,50,45,50,50,50,45,50,50,50,45,50,50,50,5,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0
23420,SP,ROB TEACHEY,-,-,31,L,49,49,N,N,N,N,Durable,50,40,50,55,50,40,50,60,45,40,50,55,50,40,50,55,4,55,75,61,4,4,0,2,12,0,12,0,0,0,1,1
35785,SP,KADEN TESSIER,OAK,A+,25,L,49,60,L,H,L,H,Fragile,45,40,50,55,45,40,50,60,45,40,50,55,55,40,50,60,6,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
37021,SP,PADGET THOMPSON,NYY,MLB,26,R,49,80,N,N,H,H,Normal,35,50,50,70,35,50,45,70,35,50,50,70,40,75,50,75,5,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0
39298,SP,DEN TONO,ANA,A+,25,L,49,68,H,N,N,H,Normal,45,45,50,45,45,45,50,45,50,45,50,45,50,50,50,55,5,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
28955,RP,YUEN-CHIN TOY,BOS,AAA,24,R,49,49,H,N,H,N,Fragile,45,55,50,50,45,55,45,50,45,60,50,50,50,55,50,50,3,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0
25994,RP,JEB UNZUETA,CWS,MLB,24,L,49,80,N,L,L,L,Fragile,45,45,50,55,45,45,50,55,45,45,50,55,60,65,50,55,4,50,80,141,17,5,0,3,18,0,31,0,0,1,1,2
36498,SP,ENRIQUE VALDEZ,NYY,AA,26,R,49,49,H,L,N,N,Wrecked,60,45,55,45,60,45,55,45,55,45,55,45,60,50,55,45,3,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0
33997,SP,MATÚS VAREKOV,CIN,AAA,26,R,49,55,N,H,N,L,Fragile,45,40,55,50,45,40,55,50,45,40,55,50,60,40,55,60,5,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0
37917,RP,YORDANIS VARGAS,-,-,26,L,49,49,N,N,N,N,Fragile,60,50,45,45,60,50,40,45,60,50,45,45,60,50,45,45,2,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,SP,NACHO VENGAS,KCM,AA,30,R,49,49,N,N,N,L,Normal,45,45,45,50,45,45,45,50,45,50,45,50,45,45,45,50,4,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0
32477,SP,FABIAN VIGIL,-,-,25,L,49,49,N,N,H,N,Normal,50,50,50,45,50,50,50,45,50,50,50,45,50,50,50,45,4,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0
32340,SP,HECTOR VILLACORTA,ANA,A+,25,R,49,74,L,N,N,N,Fragile,45,50,50,45,45,50,45,45,45,50,50,50,55,55,50,45,4,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0
33526,SP,OSCAR VILLAFANA,CLE,AAA,25,L,49,49,N,N,N,N,Durable,50,50,50,50,50,50,50,50,50,50,45,45,50,50,50,50,3,55,80,0,0,0,0,0,0,0,0,0,0,0,0,0
37611,SP,WILEY VOSS,TEX,AA,26,R,49,49,N,N,H,N,Normal,45,40,50,55,45,40,50,55,45,40,50,60,50,45,50,55,5,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
29244,SP,ADRIÁN VÁSQUEZ,DET,A+,23,R,49,60,N,N,H,N,Normal,55,45,50,50,50,45,50,45,65,50,55,50,70,45,50,50,3,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0
40960,SP,CYRUS WEGENER,CIN,MLB,27,L,49,51,N,N,N,N,Normal,50,50,50,50,55,50,50,50,50,50,45,50,55,50,50,55,4,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0
39324,CL,LYNDON WHITEHEAD,WAS,AA,22,L,49,80,N,H,N,N,Normal,55,45,55,55,55,45,55,55,55,45,55,55,80,50,55,65,2,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0
32600,RP,LOU ZORZA,NYY,AA,33,R,49,49,N,N,H,N,Iron Man,50,50,50,50,50,50,50,50,50,50,50,45,50,50,50,50,3,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0
34643,CL,BENJAMIN ACEVES,CHC,AAA,24,R,48,67,N,H,N,L,Normal,50,50,50,50,45,50,45,45,55,50,50,50,70,50,50,50,2,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0
17149,RP,HARJAP AGARWAL,HOU,AAA,34,L,48,48,N,N,N,L,Fragile,45,50,45,50,45,50,45,50,45,50,45,50,45,50,45,50,3,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0
31730,RP,EMILIANO ALMONTE,MIN,A+,24,R,48,51,N,N,N,H,Fragile,55,45,50,45,55,45,50,45,55,45,50,45,70,45,50,45,4,55,30,0,0,0,0,0,0,0,0,0,0,0,0,0
37601,RP,BETÃO ALVES,STL,AAA,25,R,48,48,N,N,L,N,Fragile,45,50,45,50,45,50,40,50,45,50,45,50,45,50,45,50,4,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
32575,RP,BIJELIC ARCAS,MIL,AA,25,R,48,65,N,H,H,L,Fragile,60,30,55,60,60,30,55,60,60,30,50,60,80,30,55,65,4,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0
39153,RP,DENNISON BAPTISTE,LAD,AAA,25,R,48,48,N,H,N,N,Normal,45,55,45,50,45,50,45,50,45,55,45,50,45,55,45,50,6,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0
39595,RP,SAMSON BENITEZ,LAD,AA,25,R,48,72,L,N,N,N,Normal,45,50,50,50,45,45,50,45,50,50,50,50,50,55,50,75,5,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0
40752,SP,DEZ BIAS,ANA,A+,25,R,48,48,N,N,H,N,Fragile,45,50,45,55,40,50,40,50,45,50,45,55,50,50,45,55,3,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0
7919,RP,DARWIN BIVINS,MON,AA,34,L,48,48,H,N,N,N,Normal,45,50,45,50,50,60,50,55,45,50,45,50,45,50,45,50,3,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0
22954,SP,TYLER BJAS,CIN,MLB,22,L,48,80,L,N,N,N,Fragile,45,45,55,50,45,45,55,50,45,45,50,50,55,55,55,60,3,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0
33874,RP,EUNAN BLACK,-,-,24,R,48,48,L,N,N,N,Fragile,60,55,50,45,60,55,50,45,55,50,50,45,60,55,50,45,2,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0
29413,RP,CAMRON BOLLINGER,CLE,AA,30,R,48,48,N,N,N,N,Fragile,45,55,50,50,45,55,50,50,45,55,50,50,45,55,50,50,3,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0
25264,RP,IGNÁCIO BORROTO,OAK,AAA,29,R,48,51,N,N,N,N,Fragile,50,40,50,60,50,40,50,55,50,40,50,60,55,40,50,75,5,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0
