ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,PIT,STM,HLD,BF,1B,2B,3B,HR,BB,IBB,K,HP,SH,SF,CI,SB,CS
43460,RP,TIM HERRIN,ATH,MLB,29,L,48,48,L,N,L,N,Normal,50,45,55,60,55,45,55,70,50,45,50,55,50,45,55,60,3,30,55,280,41,8,1,8,30,5,63,4,,1,0,5,1
22140,RP,KEVIN KELLY,DET,MLB,28,R,48,48,N,N,N,H,Normal,45,65,65,55,45,65,55,50,45,65,70,55,45,65,65,55,3,25,45,249,28,12,1,7,14,5,58,7,,1,0,5,0
1833,RP,NATHAN LAVENDER,NYM,MLB,26,L,48,48,N,H,N,N,Normal,65,40,50,55,65,40,55,55,65,40,50,55,70,40,50,55,3,25,55,34,6,3,0,2,4,1,7,0,,0,0,1,0
24318,SP,MATTHEW LIBERATORE,STL,MLB,26,L,48,48,H,L,N,N,Normal,45,45,55,50,45,45,55,50,45,45,55,50,50,50,55,50,6,45,55,645,95,19,7,18,59,3,129,7,,3,0,21,5
34908,RP,ZACK LITTELL,BOS,MLB,30,R,48,48,N,N,N,N,Normal,45,70,50,45,45,70,50,45,45,75,55,45,45,70,50,45,3,60,50,467,62,17,2,16,33,2,91,4,,2,0,8,0
45812,RP,CRISTIAN MENA,AZ,MLB,23,R,48,48,N,N,N,N,Normal,50,45,50,50,45,45,50,50,55,50,50,55,50,45,50,50,5,45,45,182,17,7,1,7,22,0,31,2,,0,0,4,1
41517,CL,CARMEN MLODZINSKI,COL,MLB,27,R,47,48,N,L,N,N,Normal,45,50,50,55,45,45,50,50,50,50,55,60,45,50,50,55,3,35,45,102,8,7,0,2,14,3,24,1,,0,0,0,0
44539,SP,ANTHONY MOLINA,COL,MLB,24,R,48,48,N,L,N,N,Normal,40,55,50,55,40,60,50,65,40,55,50,55,45,55,50,55,4,35,50,303,53,14,2,4,20,1,57,1,,1,0,9,2
49712,SP,SAMMY NATERA,LAA,MLB,26,L,48,48,H,N,L,N,Normal,50,45,50,45,55,45,55,50,50,45,50,45,55,45,50,45,3,50,60,652,88,33,5,16,58,0,147,9,,4,0,16,1
44283,SP,LUIS ORTIZ,CLE,MLB,27,R,48,48,N,N,N,N,Normal,45,55,55,50,45,55,55,45,45,55,60,50,45,55,55,50,5,40,50,577,89,28,1,21,32,4,121,5,,4,0,14,2
33765,SP,NICK PIVETTA,CIN,MLB,33,R,48,48,L,N,L,N,Normal,50,50,55,40,50,50,55,40,50,50,55,40,50,50,55,40,4,50,70,748,106,37,2,27,58,5,154,3,,8,0,7,6
24913,SP,DREW ROM,FW,MLB,26,L,48,48,N,N,N,H,Normal,45,50,50,50,45,50,55,55,45,50,50,50,45,50,50,50,4,45,80,763,122,39,2,27,69,1,135,9,,4,0,6,7
24504,SP,ALEJANDRO ROSARIO,TEX,MLB,24,R,48,48,N,N,N,N,Normal,50,50,55,45,45,50,50,45,50,50,55,50,50,55,55,50,3,50,55,68,9,2,1,3,6,1,6,2,,0,0,2,0
1300,RP,LANDEN ROUPP,SF,MLB,28,R,47,48,H,N,N,N,Normal,50,45,55,55,45,45,55,50,55,50,55,60,50,50,55,55,4,35,45,60,7,3,0,2,6,3,14,0,,1,0,1,0
51468,RP,ADAM SERWINOWSKI,SEA,MLB,22,L,41,48,N,N,H,N,Normal,50,45,50,45,50,45,50,45,45,45,50,45,65,45,50,50,3,50,45,85,13,7,0,6,6,0,17,1,,1,0,4,2
49971,SP,BEN SHIELDS,NYY,AAA,27,L,48,48,L,L,H,L,Normal,45,50,55,50,45,50,55,50,45,50,55,50,45,50,55,50,4,55,55,27,7,1,0,1,2,0,7,1,,0,0,0,0
36264,RP,TOMOYUKI SUGANO,BAL,MLB,36,R,48,48,H,N,H,N,Normal,40,65,45,50,40,60,45,50,40,65,45,50,40,65,45,50,6,55,60,636,108,26,4,19,47,5,106,6,,4,0,14,2
50163,RP,MATT SVANSON,DET,MLB,27,R,46,48,N,N,H,N,Normal,50,50,50,50,45,50,50,45,50,50,55,55,50,50,50,50,3,35,40,191,25,12,0,9,14,0,45,1,,0,0,5,2
24663,SP,RICKY TIEDEMANN,TOR,MLB,24,L,48,48,L,L,N,N,Normal,55,40,55,50,65,40,60,50,55,40,55,50,60,40,55,50,3,45,50,417,50,17,0,6,64,6,102,6,,5,0,4,2
26104,SP,JONAH TONG,NYM,MLB,23,R,47,48,L,N,N,N,Normal,55,45,55,45,55,40,50,45,55,45,55,50,60,45,55,50,4,55,45,124,19,6,0,7,12,3,27,1,,0,0,1,0
20481,SP,BRANDON WALTER,HOU,AAA,30,L,48,48,N,N,N,N,Normal,45,55,50,50,50,55,55,50,45,55,50,50,45,55,50,50,5,45,55,142,21,4,1,4,10,2,34,1,,2,0,2,1
50769,RP,ANDREW WALTERS,LAD,MLB,25,R,45,48,N,L,N,N,Normal,55,45,65,45,50,45,60,40,60,50,70,45,65,50,65,45,3,30,30,78,7,2,1,2,5,1,24,2,,0,0,2,1
46874,SP,CARSON WHISENHUNT,SF,AAA,25,L,47,48,N,N,N,N,Normal,50,45,50,50,50,45,50,50,50,45,50,50,55,50,50,50,4,40,55,173,27,7,2,1,17,2,48,3,,3,0,1,0
40628,SP,COLE WILCOX,COL,MLB,27,R,48,48,N,N,N,N,Normal,45,55,50,50,45,55,50,45,50,60,55,50,45,55,50,50,4,40,45,702,105,26,6,23,55,4,137,6,,1,0,21,3
25115,CL,BRAXTON ASHCRAFT,PIT,MLB,26,R,44,47,N,L,N,N,Normal,40,60,50,50,40,60,50,45,40,60,50,50,50,65,50,50,3,35,45,18,2,0,1,0,0,0,6,0,,0,0,1,0
39597,RP,TANNER BANKS,DET,MLB,34,L,47,47,N,N,N,N,Normal,50,50,50,55,55,55,55,65,45,50,50,50,50,50,50,55,4,25,70,119,20,4,2,3,6,0,32,1,,1,0,3,1
44013,SP,BRADY BASSO,COL,MLB,28,L,47,47,N,N,N,N,Normal,45,50,55,45,45,50,55,45,45,50,55,45,45,55,55,45,4,50,55,356,50,23,2,7,27,3,61,5,,3,0,7,4
22533,RP,SHANE BAZ,TB,MLB,27,R,45,47,N,N,N,N,Normal,50,50,55,50,50,50,55,50,50,50,55,50,60,55,55,50,4,40,55,258,35,19,3,7,23,4,46,2,,3,0,5,1
19127,RP,BROCK BURKE,TEX,MLB,30,L,47,47,N,N,N,N,Normal,50,50,50,50,50,50,55,50,50,50,50,50,50,50,50,50,4,30,50,339,59,16,1,8,33,9,69,2,,2,0,10,2
20962,RP,RYAN BURR,BOS,AA,32,R,47,47,N,H,N,N,Normal,55,45,50,45,55,45,50,45,60,45,55,50,55,45,50,45,3,30,45,96,13,3,0,5,9,2,24,0,,2,0,2,0
25558,SP,MIKE BURROWS,KC,AAA,26,R,47,47,N,N,N,N,Normal,45,50,55,50,45,50,55,50,45,50,55,50,50,50,55,50,4,45,45,218,37,11,0,10,21,1,38,0,,0,0,5,1
25263,RP,AROLDIS CHAPMAN,LAD,MLB,38,L,47,47,L,L,L,N,Normal,70,35,50,55,75,35,50,60,65,35,45,55,70,35,50,55,3,30,40,228,24,9,0,5,34,4,76,1,,0,0,6,1
27211,SP,DAVIS DANIEL,ATL,AAA,29,R,47,47,N,N,N,N,Normal,40,55,50,50,40,50,50,50,45,55,55,55,40,55,50,50,5,55,45,23,4,1,0,0,1,0,6,0,,0,0,0,0
47396,SP,YOLDIN DE LA PAZ,PIT,MLB,24,L,46,47,N,N,N,N,Normal,40,55,55,60,45,60,55,75,40,55,55,60,45,60,55,60,3,35,55,221,28,15,0,7,18,0,41,3,,0,0,4,1
55822,SP,LUIS DE LEON,CIN,AAA,23,L,42,47,N,N,N,N,Normal,45,40,55,55,50,40,60,65,40,35,55,50,50,45,55,55,3,50,50,159,29,5,0,2,17,1,24,0,,1,0,5,0
52407,RP,NATE DOHM,CLE,MLB,23,R,38,47,N,H,N,N,Normal,45,40,50,45,45,40,50,40,45,40,55,45,55,50,50,45,4,55,50,78,16,0,0,4,7,0,14,1,,1,0,2,0
413,RP,SCOTT EFFROSS,ATL,MLB,32,R,47,47,N,H,N,N,Normal,45,55,55,55,45,55,50,55,40,55,55,55,45,55,55,55,3,30,45,113,19,5,1,2,8,1,22,0,,0,0,3,0
25210,SP,BAILEY FALTER,CIN,MLB,29,L,47,47,N,L,N,N,Normal,40,55,55,50,40,60,55,50,40,55,55,50,40,55,55,50,4,60,55,751,113,40,3,26,62,2,113,1,,5,0,18,5
140074,SP,MIKE FINCH,FW,AAA,21,R,47,47,L,H,N,N,Fragile,45,45,45,55,40,45,45,55,45,45,50,60,45,45,45,55,4,60,70,23,3,1,0,0,2,0,6,1,,0,0,0,0
42123,SP,LUIS GARCIA,HOU,MLB,29,R,47,47,N,N,N,N,Normal,50,50,55,45,50,50,55,45,55,50,55,45,50,50,55,45,5,55,45,513,72,24,3,25,39,3,114,2,,5,0,12,1
20427,RP,REED GARRETT,CWS,MLB,33,R,47,47,N,H,N,N,Normal,60,40,50,50,60,40,45,50,60,40,50,50,60,40,50,50,4,30,45,187,26,6,1,4,20,1,36,2,,1,0,4,0
1548,SP,SAWYER GIPSON-LONG,DET,MLB,28,R,47,47,N,N,N,H,Normal,45,55,55,50,40,50,50,45,50,60,55,55,45,55,55,50,5,45,35,528,92,27,6,19,43,1,93,2,,3,1,8,1
44761,RP,DJ HERZ,FW,MLB,25,L,47,47,N,N,N,N,Normal,60,40,55,55,55,40,55,50,65,40,55,55,60,50,55,55,4,30,60,154,19,4,1,2,18,4,41,1,,1,0,1,1
40473,RP,BRYAN HUDSON,CHC,MLB,29,L,47,47,N,N,N,N,Normal,50,45,65,55,55,45,70,55,50,45,60,50,55,45,65,55,3,30,50,304,44,14,1,14,26,0,68,3,,0,0,2,4
39039,RP,DICKY LOVELADY,DET,MLB,31,L,47,47,N,N,N,N,Normal,45,55,55,55,45,55,65,65,40,55,55,55,45,55,55,55,3,25,60,328,55,10,2,9,34,4,59,1,,3,0,5,2
41353,SP,ZAC LOWTHER,TUC,AAA,30,L,47,47,L,H,N,N,Normal,40,45,55,50,40,45,55,55,40,45,55,50,40,45,55,50,5,50,55,68,10,3,0,0,8,1,4,0,,1,0,1,0
49926,CL,ADAM MAZUR,MIA,AAA,25,R,44,47,N,N,H,L,Normal,40,55,50,50,35,50,50,45,45,60,50,55,50,55,50,50,4,45,35,29,5,0,1,0,5,0,5,0,,0,0,2,0
1167,SP,TYLOR MEGILL,PIT,MLB,31,R,47,47,N,H,N,N,Normal,50,45,50,50,50,45,50,45,50,45,50,50,50,45,50,50,5,50,45,578,72,24,2,24,60,4,121,2,,2,0,13,4
32728,RP,HOBY MILNER,DET,MLB,35,L,47,47,N,N,H,N,Normal,45,60,50,55,45,60,55,55,45,60,50,55,45,60,50,55,4,30,55,272,41,14,1,8,19,2,49,2,,2,0,1,0
40446,SP,CASEY MIZE,CIN,MLB,29,R,47,47,N,N,N,N,Fragile,45,50,55,45,45,50,50,45,45,50,55,45,45,55,55,45,5,55,55,224,35,11,1,6,21,2,44,4,,1,0,3,1
23760,SP,CHARLIE NEUWEILER,LAA,AAA,27,R,45,47,N,N,N,N,Normal,40,45,55,55,35,45,50,50,40,45,55,55,45,45,55,60,4,55,55,7,1,1,0,0,0,0,0,1,,0,0,0,0
55926,SP,ADONYS PEREZ,AZ,AAA,22,L,47,47,N,N,N,N,Normal,40,45,50,65,40,50,50,70,40,45,50,65,40,50,50,65,3,45,50,10,3,0,0,0,0,0,2,0,,1,0,0,0
28776,RP,RYAN PRESSLY,KC,MLB,37,R,47,47,H,N,H,N,Normal,45,55,45,50,45,55,45,50,45,55,45,50,45,55,45,50,3,25,50,167,19,9,0,7,17,5,43,3,,1,0,2,2
46423,SP,LUKE RUSSO,WSH,AAA,25,R,43,47,N,N,N,N,Normal,40,45,50,45,40,45,50,45,40,45,55,45,45,50,50,50,5,55,45,22,7,0,0,0,2,0,4,0,,0,0,0,2
26304,SP,ETHAN SMALL,TUC,MLB,29,L,47,47,H,N,H,N,Normal,45,40,50,55,45,45,50,55,45,40,50,55,45,45,50,55,3,35,60,680,97,41,3,18,70,2,140,3,,5,0,7,4
49603,RP,DREW SOMMERS,DET,MLB,26,L,47,47,H,L,N,N,Normal,45,45,60,60,60,50,75,80,45,45,55,55,50,45,60,60,2,25,50,36,6,0,1,1,4,0,9,0,,0,0,0,0
34492,RP,GABE SPEIER,AZ,AA,31,L,47,47,N,N,N,N,Normal,55,50,50,50,65,50,55,55,50,50,50,45,55,50,50,50,3,25,50,58,8,3,1,0,9,3,10,0,,3,0,2,1
49823,RP,TROY TAYLOR,SEA,MLB,25,R,40,47,N,N,L,N,Normal,50,45,55,45,50,45,55,45,50,45,60,45,50,50,55,60,3,30,50,18,4,0,0,1,1,0,5,0,,0,0,0,0
33942,CL,JUSTIN TOPA,PIT,MLB,35,R,47,47,N,N,N,N,Normal,40,50,50,65,40,50,50,60,45,50,55,70,40,50,50,65,3,25,45,263,46,14,2,1,25,8,47,2,,3,0,2,2
37,RP,LUKE WEAVER,MIN,MLB,33,R,47,47,N,H,H,N,Normal,50,55,50,45,50,50,55,45,55,55,50,45,50,55,50,45,4,35,65,326,47,20,0,7,29,6,74,1,,2,0,5,2
140054,RP,KEVIN WILLIAMS,TUC,AAA,23,R,47,47,N,H,H,N,Normal,50,55,45,50,50,55,45,50,50,55,45,50,50,55,45,50,2,35,40,36,2,3,0,0,3,0,8,0,,1,0,1,0
25102,SP,KEATON WINN,SF,AAA,28,R,47,47,N,N,N,N,Normal,45,55,50,50,45,55,50,50,45,55,55,50,45,55,50,50,4,40,40,9,2,0,0,0,0,0,2,0,,0,0,0,0
46658,RP,MASON ADAMS,CWS,MLB,26,R,46,46,L,N,N,N,Normal,45,60,50,50,45,70,50,55,40,55,50,50,45,65,50,50,5,50,40,81,16,2,1,1,11,0,14,1,,1,0,6,2
24296,RP,RYAN BRASIER,MIL,MLB,39,R,46,46,N,N,N,H,Durable,45,55,55,50,40,50,50,45,45,55,55,55,45,55,55,50,4,30,50,309,57,15,0,10,25,5,49,3,,1,0,7,1
1819,RP,JHONY BRITO,KC,MLB,28,R,46,46,N,N,N,H,Normal,45,55,55,50,45,50,55,45,45,55,55,50,45,55,55,50,5,40,40,306,53,13,2,9,30,6,63,3,,1,0,10,0
41402,RP,BEN CASPARIUS,AZ,MLB,27,R,45,46,N,N,N,N,Normal,55,50,55,45,50,50,55,40,60,50,55,45,55,55,55,45,4,45,45,246,33,9,2,15,20,2,47,3,,1,0,6,2
21270,RP,GARRETT CLEAVINGER,TB,AA,32,L,46,46,N,H,N,N,Normal,55,45,55,50,60,40,65,55,55,45,55,50,55,45,55,50,4,30,60,205,29,8,1,4,25,4,54,5,,0,0,3,0
35263,SP,NESTOR CORTES,MIA,MLB,31,L,46,46,N,H,N,N,Normal,50,55,55,45,50,55,60,45,45,55,55,40,50,55,55,45,4,50,55,567,84,31,8,25,29,3,129,3,,7,0,14,2
46622,SP,C.J. CULPEPPER,TUC,MLB,24,R,46,46,N,N,N,N,Normal,40,55,45,50,40,50,45,50,45,55,50,50,45,55,45,50,6,55,40,662,99,43,5,19,64,4,116,7,,4,0,17,8
20803,SP,BRYCE ELDER,ATL,AAA,27,R,46,46,L,N,N,N,Normal,45,50,50,50,40,45,50,45,45,50,55,55,45,50,50,50,4,50,50,410,84,16,1,11,36,1,61,1,,2,0,11,1
27322,RP,RYAN FERNANDEZ,NYM,MLB,28,R,46,46,N,H,N,N,Normal,50,45,50,50,50,45,50,50,50,45,55,50,50,45,50,50,3,25,40,76,11,3,0,2,11,4,14,0,,0,0,0,0
49787,RP,DAVID FESTA,MIA,MLB,26,R,46,46,L,N,N,L,Normal,50,45,50,50,50,45,50,45,55,50,50,50,50,50,50,50,4,35,45,363,64,14,2,15,35,7,84,1,,4,0,6,1
29754,RP,YIMI GARCIA,LAA,MLB,36,R,46,46,N,N,N,N,Normal,50,50,50,45,45,50,50,45,50,55,55,50,50,50,50,45,4,30,60,236,18,12,1,7,17,7,54,6,,0,0,4,1
33053,SP,DOMINGO GERMÁN,STL,AA,34,R,46,46,N,L,N,N,Normal,45,45,50,50,40,45,50,45,45,50,55,50,45,45,50,50,3,50,55,346,42,14,3,7,32,0,64,5,,1,0,6,0
33708,RP,TREVOR GOTT,CIN,MLB,34,R,46,46,N,L,N,N,Normal,45,50,55,50,45,50,50,50,45,50,55,55,45,50,55,50,4,30,55,259,33,5,3,5,31,4,53,3,,2,0,4,0
19493,SP,BRENT HEADRICK,LAA,AAA,28,L,44,46,N,N,H,N,Normal,50,45,50,45,50,50,55,45,50,45,50,45,55,55,50,50,3,50,50,285,50,12,3,10,27,3,59,2,,2,0,7,1
49621,RP,BRIAN HENDRY,NYY,AAA,26,R,46,46,N,H,N,N,Normal,55,35,50,50,50,35,50,50,65,40,55,55,55,40,50,50,3,50,50,12,1,1,0,0,1,0,7,0,,0,0,0,0
23333,SP,TYLER IVEY,HOU,AA,30,R,46,46,N,N,N,N,Normal,50,40,50,50,50,40,50,50,50,40,55,50,50,40,50,50,4,40,45,67,10,2,0,0,7,0,13,1,,4,0,1,2
43945,RP,ANTONIO JIMENEZ,NYY,AAA,25,L,41,46,N,N,N,N,Normal,45,45,50,50,50,50,55,65,40,45,50,50,55,45,50,50,4,35,50,64,8,3,0,2,7,1,9,3,,1,0,2,0
18759,SP,CLAYTON KERSHAW,PIT,MLB,38,L,46,46,H,N,H,N,Fragile,45,55,50,45,50,65,50,50,45,55,50,45,45,55,50,45,4,45,70,518,74,27,4,15,39,3,103,4,,7,0,8,2
50744,SP,BRAD LORD,FW,AA,26,R,39,46,H,N,L,H,Normal,40,55,50,40,40,55,50,35,40,55,55,45,45,55,50,45,4,50,35,12,4,0,0,0,1,0,2,0,,0,0,2,0
24795,SP,TY MADDEN,FW,MLB,26,R,46,46,L,N,N,N,Normal,50,50,50,50,45,50,50,45,50,50,55,50,50,50,50,50,5,40,50,342,52,20,3,12,28,4,59,1,,2,0,10,3
46859,RP,WILL MCENTIRE,CLE,A+,26,R,38,46,N,N,N,N,Normal,45,50,45,45,45,50,45,45,50,50,50,45,50,55,45,50,2,30,45,12,2,1,0,0,0,0,2,0,,0,0,0,0
45390,SP,MANUEL MEDINA,MIL,AAA,24,L,37,46,N,N,N,N,Normal,40,40,50,50,45,40,55,55,35,40,50,45,50,45,50,50,3,35,55,65,9,2,1,4,8,0,11,0,,0,0,2,1
1098,SP,JORDAN MONTGOMERY,CIN,MLB,33,L,46,46,N,N,N,N,Normal,40,50,50,50,40,50,50,55,40,50,50,50,40,50,50,50,4,55,55,271,53,17,3,7,16,1,42,2,,0,0,3,0
30242,SP,DOVYDAS NEVERAUSKAS,SD,MLB,33,R,46,46,N,N,N,N,Normal,45,45,50,45,45,45,50,45,45,45,50,45,45,45,50,45,4,50,55,450,59,23,5,19,38,2,87,5,,3,0,8,2
41069,RP,DEDNIEL NUNEZ,TEX,MLB,30,R,46,46,N,N,N,N,Normal,55,45,50,45,50,45,50,45,60,50,55,50,55,45,50,45,2,30,50,80,13,3,0,1,5,0,16,0,,1,0,6,0
38546,RP,JOSE QUIJADA,NYY,MLB,30,L,46,46,N,N,N,N,Fragile,55,35,55,55,60,35,55,60,55,35,55,55,55,35,55,55,3,30,60,252,29,6,0,4,27,4,74,2,,1,0,4,1
35631,SP,LUIS SEVERINO,ATH,MLB,32,R,46,46,N,L,N,N,Normal,40,55,55,45,40,55,50,45,45,55,55,50,40,55,55,45,5,60,55,276,42,13,1,13,20,1,53,1,,0,0,4,0
24914,SP,BRADY SINGER,WSH,MLB,30,R,46,46,N,N,N,N,Normal,45,50,45,45,50,55,45,45,45,50,50,45,45,50,45,45,4,60,45,44,7,2,1,3,2,1,4,0,,0,0,1,0
24651,SP,MITCH SPENCE,ATH,MLB,28,R,46,46,H,N,N,N,Normal,40,55,50,45,40,55,50,50,40,55,50,45,40,55,50,50,5,55,40,224,34,11,1,10,14,0,32,3,,2,0,5,2
40624,RP,ROBERT SUAREZ,SD,MLB,35,R,46,46,N,N,N,N,Normal,45,50,60,50,50,55,60,50,45,50,60,50,45,50,60,50,2,30,55,140,19,7,1,5,12,2,27,1,,2,0,1,0
24279,RP,RYAN THOMPSON,MIA,MLB,34,R,46,46,N,N,N,N,Normal,40,55,55,60,30,50,50,50,40,65,60,75,40,55,55,60,3,30,65,263,47,11,1,3,26,5,32,1,,3,0,6,1
32914,RP,JESUS TINOCO,CIN,MLB,31,R,46,46,N,N,N,N,Normal,50,45,50,55,45,45,50,50,50,45,55,65,50,45,50,55,3,30,60,278,53,14,1,9,22,1,60,0,,7,0,4,2
43837,SP,RANDY VASQUEZ,SD,AAA,27,R,45,46,N,N,N,N,Normal,40,50,55,50,40,50,50,50,45,55,55,55,45,50,55,50,4,45,50,77,6,3,0,2,5,1,14,0,,0,0,3,1
30040,SP,VINCE VELASQUEZ,DET,MLB,34,R,46,46,N,N,N,N,Normal,50,45,50,45,45,45,45,45,50,45,50,45,50,45,50,45,4,50,55,210,34,8,1,3,22,2,54,2,,2,0,2,1
24200,RP,RYAN WEATHERS,TB,MLB,26,L,46,46,N,N,N,N,Normal,45,50,50,50,50,55,55,55,45,50,50,50,50,50,50,55,4,35,75,74,9,3,1,1,6,2,8,2,,0,0,1,1
32879,RP,J.B. WENDELKEN,CWS,MLB,33,R,46,46,N,N,N,N,Normal,50,40,50,70,45,40,50,60,50,40,55,75,50,40,50,70,3,30,50,203,23,9,1,4,21,6,38,2,,2,0,3,0
48301,CL,MATT WILKINSON,CLE,AAA,23,L,46,46,N,N,N,N,Normal,55,50,50,45,60,55,55,50,50,50,50,45,55,50,50,50,3,50,50,106,7,5,1,4,9,4,29,4,,1,0,1,0
41441,RP,GAVIN WILLIAMS,CLE,MLB,27,R,46,46,N,N,N,N,Normal,55,45,55,45,55,45,55,45,50,45,55,45,60,50,55,50,5,35,50,537,80,20,3,16,50,4,118,9,,3,0,15,3
49674,RP,TRAVIS ADAMS,TUC,MLB,26,R,44,45,N,H,H,L,Normal,40,55,50,50,35,55,50,45,45,65,50,50,50,55,50,50,6,40,40,601,100,26,4,21,45,8,97,2,,5,0,18,3
20069,RP,KEEGAN AKIN,CIN,MLB,31,L,45,45,N,N,N,N,Normal,55,50,55,45,55,50,55,45,55,50,50,45,55,50,55,45,3,30,55,239,36,7,1,10,14,3,54,2,,3,0,3,0
363,RP,EDUARD BAZARDO,FW,MLB,31,R,45,45,N,L,L,N,Normal,50,45,55,55,45,45,55,50,50,45,55,55,50,45,55,55,4,25,50,282,47,16,3,7,30,9,52,2,,1,0,4,1
54343,RP,SPENCER BENGARD,CLE,AAA,24,R,40,45,N,N,N,N,Normal,40,50,50,45,40,50,50,45,40,50,55,45,45,60,50,45,3,55,45,88,11,3,1,3,10,1,18,0,,0,0,1,2
19840,RP,JAKE BENNETT,ATH,MLB,25,L,45,45,H,N,N,H,Normal,45,50,55,55,45,50,55,55,45,50,55,50,45,55,55,55,3,40,60,544,94,26,1,17,60,3,93,6,,7,0,15,3
25531,RP,SEAN BURKE,AZ,AAA,26,R,45,45,H,N,N,N,Normal,55,45,55,45,55,45,55,45,55,45,55,45,55,45,55,50,4,45,55,415,63,12,3,13,42,0,99,1,,2,0,7,3
43301,SP,KY BUSH,FW,AAA,26,L,45,45,N,N,N,N,Normal,45,45,50,50,45,45,50,50,45,45,50,45,45,45,50,50,4,50,55,81,16,2,0,1,8,0,13,2,,0,0,1,2
35245,SP,DANE DUNNING,FW,MLB,31,R,45,45,N,N,N,N,Normal,45,50,50,45,45,45,50,45,45,50,55,50,45,50,50,45,5,55,45,448,63,16,2,18,37,2,93,5,,3,0,12,1
44038,SP,JOEY ESTES,KC,AAA,24,R,45,45,N,N,N,N,Normal,40,55,55,45,35,55,55,45,40,60,60,45,45,60,55,50,3,55,50,143,23,5,1,3,13,3,23,1,,2,0,2,0
43382,RP,KODY FUNDERBURK,MIN,AAA,29,L,44,45,N,N,N,N,Normal,50,45,50,50,55,45,55,60,50,45,50,50,50,45,50,55,3,30,50,234,39,6,0,11,31,3,56,4,,0,0,6,0
49892,SP,BRANDYN GARCIA,SEA,MLB,26,L,42,45,H,L,H,L,Fragile,40,45,50,50,45,50,55,55,40,45,50,50,50,50,50,55,3,40,50,19,4,1,0,1,0,0,4,1,,0,0,0,0
24345,SP,J.T. GINN,ATH,AAA,27,R,43,45,N,L,N,N,Normal,40,50,55,50,35,45,50,45,40,50,55,55,45,50,55,50,4,50,45,47,7,4,0,0,5,0,12,0,,0,0,1,0
43254,RP,MICHAEL GROVE,CWS,AAA,29,R,45,45,N,N,N,N,Normal,50,50,50,45,50,50,50,45,55,50,50,50,50,50,50,45,4,35,55,377,62,21,0,12,36,3,91,1,,1,0,5,1
20092,RP,BRENAN HANIFEE,ATH,MLB,28,R,45,45,N,N,N,N,Normal,40,55,50,50,35,55,50,50,40,60,55,55,40,55,50,55,4,30,50,248,38,11,2,5,20,4,46,2,,1,0,3,0
53808,RP,WELINTON HERRERA,COL,AAA,22,L,45,45,N,N,N,N,Normal,55,35,65,55,80,40,75,70,50,35,60,50,55,40,65,60,2,30,45,53,4,0,0,2,9,1,15,0,,0,0,1,0
47254,RP,ANDREW HOFFMANN,MIA,MLB,26,R,45,45,N,N,N,N,Normal,50,50,50,50,50,45,50,45,55,50,55,50,50,50,50,50,3,25,40,177,20,10,2,5,16,8,40,1,,1,0,2,1
1035,SP,JAKE IRVIN,WSH,AAA,29,R,45,45,N,N,N,N,Normal,40,50,55,45,40,50,55,45,45,55,55,45,40,55,55,50,5,60,45,8,3,0,0,1,1,0,1,0,,0,0,0,0
48909,SP,JACKSON JOBE,DET,AAA,24,R,44,45,N,N,N,N,Normal,45,50,55,45,45,50,55,45,45,55,55,45,50,55,55,50,4,40,45,77,8,6,0,5,7,1,11,2,,0,0,1,0
47458,CL,ELISON JOSEPH,COL,A+,25,R,36,45,N,N,N,N,Normal,50,30,55,40,45,30,50,40,50,35,55,40,65,40,55,55,2,30,50,33,5,2,0,0,4,0,9,1,,0,0,1,0
1736,SP,MITCH KELLER,WSH,MLB,30,R,45,45,N,N,N,N,Normal,45,50,50,45,40,50,50,40,45,50,55,45,45,50,50,45,5,60,45,25,4,1,0,2,3,0,5,2,,0,0,0,0
27347,SP,CALEB KILIAN,CHC,AAA,29,R,45,45,H,N,N,N,Normal,40,45,50,55,40,45,50,50,40,45,55,55,40,45,50,55,5,50,50,16,6,0,0,1,1,0,4,0,,0,0,0,0
23338,RP,STEPHEN KOLEK,NYM,MLB,29,R,45,45,H,H,N,N,Normal,45,50,55,50,40,50,50,50,45,55,55,55,45,50,55,55,5,35,45,63,7,4,1,2,8,3,7,3,,0,0,1,0
1133,RP,MICHAEL KOPECH,TB,AAA,30,R,45,45,L,N,L,N,Fragile,60,40,65,45,70,40,60,45,55,40,70,45,60,40,65,45,3,30,50,248,37,10,1,6,27,6,56,6,,2,0,6,2
27216,SP,JESUS LUZARDO,SD,MLB,28,L,45,45,N,N,N,N,Normal,50,45,55,45,55,45,60,50,50,45,55,45,50,50,55,45,4,45,55,376,51,18,3,18,38,6,83,3,,1,0,10,2
43095,RP,EMILIO MARQUEZ,CIN,MLB,28,L,45,45,N,N,N,N,Normal,45,50,50,50,45,50,55,55,45,50,50,50,45,50,50,50,3,45,55,162,22,9,0,5,11,3,29,1,,0,0,4,0
36278,RP,YUKI MATSUI,SD,MLB,30,L,45,45,N,N,H,N,Normal,55,40,60,50,60,40,60,50,55,40,60,50,55,40,60,50,5,30,55,138,19,4,0,3,19,3,31,2,,3,0,1,1
