ID,POS,Name,ORG,Lev,Age,HT,B,OVR,POT,WE,INT,Prone,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,C FRM,C ARM,IF RNG,IF ARM,OF RNG,OF ARM,SPE,STE,RUN
40319,RF,ENDE QU,MIL,R+,23,6' 0',Left,42,45,N,N,Normal,50,50,40,40,55,45,45,35,35,45,50,50,40,40,65,50,50,50,40,70,20,20,30,40,55,60,65,35,40
33728,2B,MIGUEL QUEZADA,PIT,AAA,25,5' 11',Right,42,45,H,N,Normal,45,50,45,40,50,50,50,50,45,60,45,50,45,40,50,50,50,55,40,55,20,20,60,45,45,35,65,60,70
16188,CF,RAY QUIROZ,BOS,AA,29,6' 0',Right,42,42,N,N,Iron Man,30,35,40,50,45,30,35,40,50,45,30,35,40,50,45,35,35,40,50,45,20,20,75,50,75,70,60,75,80
24734,1B,APOLITO QUIÑONEZ,MON,A-,23,6' 2',Left,42,48,N,N,Normal,55,45,45,50,50,50,45,45,50,50,55,45,45,50,50,55,50,50,50,55,20,20,45,40,20,30,50,25,25
30621,3B,VAN RATLIFF,Retired,-,31,6' 0',Right,42,42,N,N,Iron Man,50,55,50,50,50,50,60,55,55,50,50,50,50,50,50,50,55,50,50,50,20,20,45,50,50,45,35,60,40
37482,SS,MARCINO RENDON,-,-,30,6' 0',Right,42,42,N,N,Fragile,50,45,45,55,50,50,45,45,60,50,50,45,45,55,50,50,45,45,55,50,20,20,50,65,20,55,40,20,55
27870,CF,VALENTIN RESAR,TB,AA,24,6' 4',Right,42,42,N,N,Normal,50,45,45,40,55,50,45,45,40,55,50,45,45,40,55,50,45,50,40,55,20,20,50,45,55,50,50,60,75
37999,SS,ALFONSO REYNA,ANA,A+,26,6' 0',Right,42,42,N,N,Normal,45,45,45,40,50,50,50,50,45,55,45,45,45,40,50,50,45,50,40,50,20,20,65,60,55,65,55,35,40
29934,3B,HANK REYNOLDS,CHC,AA,25,6' 2',Right,42,42,N,N,Normal,55,40,30,45,55,55,40,30,45,55,55,40,30,45,55,55,40,30,45,55,20,20,70,70,40,65,50,30,65
19622,1B,SAM RIFE,Retired,-,31,6' 2',Right,42,42,L,N,Durable,55,50,50,50,30,55,55,50,50,30,55,50,50,50,30,55,50,50,50,30,20,20,45,50,40,45,30,40,30
35485,LF,ANGEL ROA,-,-,26,6' 0',Left,42,42,L,N,Normal,50,55,30,40,80,50,50,25,40,75,50,55,30,40,80,50,55,30,40,80,20,20,35,45,50,55,60,50,65
21754,1B,J.C. ROBERSON,Retired,-,35,6' 0',Left,42,42,N,N,Iron Man,45,55,50,50,50,45,50,45,45,45,50,60,50,50,50,45,55,50,50,50,20,20,30,40,35,50,40,50,45
24788,RF,ISAIAH ROBERTS,-,-,34,6' 0',Right,42,42,N,N,Iron Man,45,55,45,45,40,45,60,50,50,40,45,55,45,45,40,45,55,45,45,40,20,20,40,60,55,80,55,70,65
28559,C,RICHIE ROBERTS,Retired,-,35,6' 4',Right,42,42,H,H,Iron Man,30,35,45,70,45,35,35,45,75,45,30,35,45,70,45,30,35,45,70,45,60,50,30,45,30,50,35,25,35
32167,CF,MIGUEL ROMERO,OAK,A+,24,6' 2',Switch,42,46,N,L,Normal,45,50,50,50,45,45,50,45,45,45,45,50,50,50,45,50,65,50,50,50,20,20,45,40,65,55,70,65,75
40979,C,WILLIAN ROSABAL,TEX,AA,24,6' 0',Right,42,51,N,L,Normal,50,45,35,40,50,50,45,40,40,55,50,45,35,40,50,55,50,40,50,60,50,50,35,45,35,45,35,20,35
34484,C,PETE RUNDE,Retired,-,32,6' 1',Right,42,42,H,N,Iron Man,35,50,55,50,40,35,50,55,50,40,35,50,50,50,40,35,50,55,50,40,50,55,25,40,20,45,25,30,40
24835,SS,DEAN RÉMILLARD,Retired,-,36,6' 4',Right,42,42,N,N,Iron Man,50,60,35,45,55,50,65,35,45,55,50,60,35,45,55,50,60,35,45,55,20,25,55,55,25,55,55,65,55
39126,2B,EDILBERTO SABASTRO,STL,AAA,25,6' 0',Switch,42,47,N,N,Fragile,50,55,45,55,50,45,50,40,50,45,50,55,45,55,50,50,60,55,55,50,20,20,60,45,35,30,50,50,55
21816,CF,CONNOR SANDOVAL,LAD,MLB,28,6' 0',Left,42,43,H,N,Iron Man,45,50,25,25,50,45,45,20,25,50,45,50,25,30,50,50,50,25,30,55,20,20,70,65,75,70,80,80,80
3450,1B,EVAN SANKEY,Retired,-,32,6' 1',Right,42,42,L,N,Iron Man,50,45,50,55,45,50,45,55,65,50,50,45,50,55,45,50,45,50,55,45,20,20,35,30,30,40,20,30,20
30791,3B,GIANNI SANTINI,KCM,A+,24,6' 5',Right,42,43,N,L,Durable,55,50,45,35,50,55,50,50,35,55,55,50,45,35,50,55,50,45,35,50,20,20,65,55,60,60,55,40,60
36880,C,JASE SATERFIELD,OAK,A-,25,6' 2',Right,42,44,H,N,Normal,40,45,35,45,45,40,45,35,45,45,40,45,35,45,45,45,50,40,50,45,60,55,40,45,30,45,50,55,50
39245,3B,GENZO SATO,KAN,INT,27,6' 2',Left,42,42,H,N,Normal,45,45,40,40,50,45,45,40,40,50,45,45,40,40,50,45,45,45,40,50,20,20,60,60,45,55,65,80,80
38782,3B,MONTY SCHULTZ,KIW,INT,26,6' 2',Right,42,47,N,L,Normal,50,55,45,45,45,50,55,45,45,45,50,55,45,45,45,50,60,60,45,50,20,20,60,60,30,55,70,55,45
28721,CF,JORGE SERANO,SD,A+,24,6' 0',Left,42,43,N,N,Normal,45,50,45,45,45,45,50,45,45,45,45,50,45,45,45,50,50,50,45,45,20,20,55,50,65,65,75,65,80
38707,SS,CHAD SHABALALA,CWS,MLB,25,6' 6',Right,42,42,H,N,Fragile,40,40,50,50,45,40,40,50,50,45,40,40,50,50,45,40,40,50,50,45,20,20,75,70,60,65,30,25,20
4227,LF,BEN SHIFLEY,-,-,32,6' 5',Left,42,42,H,H,Normal,45,60,60,55,40,45,50,50,45,35,45,65,65,60,40,45,60,60,55,40,20,20,25,40,35,50,45,45,65
36384,3B,JAXSON SHOOK,PIT,R+,22,5' 9',Switch,42,45,N,N,Normal,45,45,45,50,50,45,45,45,45,50,45,45,45,50,50,50,50,45,55,55,20,20,55,65,45,55,30,20,20
38624,LF,FRANCIS SING,Retired,-,29,6' 4',Left,42,43,H,H,Durable,50,70,30,45,60,50,70,25,45,60,50,75,30,45,60,55,80,30,45,65,20,20,30,40,55,55,75,60,55
38857,CF,ANDREAS SLAMAR,LAD,AA,25,6' 5',Left,42,42,N,N,Iron Man,45,60,50,40,50,45,55,45,35,50,45,60,50,40,50,50,60,50,40,50,20,20,30,50,60,65,65,65,80
19007,C,ETHAN SMITH,Retired,-,37,6' 4',Right,42,42,N,N,Iron Man,30,45,40,60,45,30,50,40,65,45,30,45,40,60,45,30,45,40,60,45,65,55,30,55,35,55,20,20,25
14085,RF,EMILIANO SOLER,WAS,A+,24,6' 0',Left,42,42,H,N,Durable,45,55,45,35,50,45,55,40,35,45,45,55,45,35,50,45,70,45,35,50,20,20,40,55,60,65,80,55,55
38087,CF,REFAEL STARONOV,KCR,R-,22,6' 2',Right,42,56,N,N,Normal,50,50,45,45,45,50,55,45,45,45,50,50,45,45,45,55,55,50,45,50,20,20,50,45,65,60,65,45,60
9606,CF,JAMES STEELE,-,-,32,6' 1',Right,42,42,N,L,Fragile,45,55,30,55,40,45,65,35,65,45,45,55,30,55,40,45,55,30,55,40,20,20,55,30,65,60,75,70,80
30033,RF,EVAN STROMBERG,Retired,-,35,5' 10',Left,42,42,N,H,Iron Man,55,50,45,50,45,50,45,45,45,40,55,50,50,50,45,55,50,45,50,45,20,20,30,45,45,55,45,50,55
33962,RF,CALVIN SUGDEN,-,-,26,6' 1',Left,42,42,N,N,Normal,45,55,45,40,55,45,50,45,40,55,45,55,45,40,55,45,55,50,40,60,20,20,30,50,45,70,65,65,75
23127,LF,BILL SVANDA,Retired,-,37,6' 0',Left,42,42,N,N,Iron Man,50,50,50,55,45,50,50,50,50,45,50,50,50,55,45,50,50,50,55,45,20,25,50,20,50,50,55,55,65
5651,LF,VICTOR SWINDOLL,Retired,-,30,6' 1',Right,42,42,N,N,Iron Man,50,45,45,50,45,50,45,45,50,45,50,45,45,45,45,50,45,45,50,45,20,20,45,50,60,65,60,65,70
36596,LF,JORGE SÁNCHEZ,KCR,AAA,26,6' 2',Left,42,57,N,N,Normal,45,55,50,60,50,45,55,50,60,50,45,55,50,65,50,50,55,70,70,50,20,20,25,35,50,50,30,55,60
36884,SS,GIOVANNI SÉCI,OAK,A+,26,6' 2',Right,42,42,N,H,Normal,30,45,45,45,40,30,45,45,45,40,30,40,45,45,40,30,45,50,45,45,20,20,70,75,30,70,65,55,50
36157,1B,YOSHINARI TAGO,-,-,28,6' 5',Right,42,43,N,N,Normal,50,55,40,50,45,50,65,40,55,45,50,55,40,50,45,50,55,40,50,45,20,20,45,30,35,25,65,70,80
37659,LF,GAEL TELLEZ,ARI,A-,24,6' 0',Left,42,43,H,N,Normal,50,45,50,40,55,50,45,50,40,50,50,45,55,40,55,50,50,55,40,55,20,20,55,40,55,60,50,50,55
40524,C,JOSÉ MARÍA TELLEZ,-,-,25,6' 4',Right,42,43,N,N,Normal,45,40,40,40,40,45,40,40,40,40,45,40,40,40,40,50,45,45,45,45,65,60,40,50,25,55,30,35,30
26343,3B,DANIEL TEMPLE,Retired,-,33,6' 2',Right,42,42,N,N,Iron Man,45,45,50,50,50,45,50,50,55,50,45,45,50,50,50,45,45,50,50,50,25,25,45,65,25,65,30,40,30
30036,SS,D.J. THOMPSON,NYY,A+,25,6' 1',Left,42,42,N,N,Fragile,50,50,45,45,45,50,50,45,45,45,50,50,45,45,45,50,50,45,45,45,20,20,70,55,45,55,70,45,45
36834,LF,J.R. THOMPSON,MIN,AA,26,6' 2',Left,42,46,N,N,Durable,45,55,45,40,60,45,50,45,40,60,45,55,45,40,60,50,65,50,40,70,20,20,35,35,55,60,60,60,70
31492,C,NICOLAS TINOCO,-,-,24,5' 11',Right,42,47,N,N,Durable,45,45,40,40,50,45,45,40,40,50,45,45,40,40,50,55,45,50,40,50,40,45,30,45,25,70,35,30,30
14172,RF,JOHNNY TOLMAN,Retired,-,34,6' 0',Left,42,42,N,N,Iron Man,45,55,50,50,45,45,50,45,45,45,45,65,50,50,50,45,55,50,50,45,20,25,55,40,45,55,45,45,45
26051,3B,GALTERO TOVAR,NYY,A-,24,6' 3',Right,42,42,H,N,Normal,50,35,40,35,50,50,35,40,40,50,50,35,40,35,50,55,40,45,40,50,20,20,60,65,45,75,50,55,55
20425,SS,WILLIE TRILLO,ANA,A-,23,6' 2',Right,42,45,N,L,Normal,45,45,45,40,45,45,45,45,45,45,45,45,45,40,45,50,45,45,40,50,20,20,70,70,45,70,65,65,80
32427,LF,GINO TRUJILLO,-,-,25,6' 1',Right,42,42,N,N,Normal,45,45,45,45,60,45,45,45,45,60,45,45,45,45,60,45,45,45,45,60,20,20,45,45,60,65,55,50,75
33565,3B,TYRELL TRUSTY,MIN,AA,25,6' 5',Right,42,51,L,N,Fragile,50,40,45,50,55,50,45,45,50,55,45,40,45,50,55,50,50,55,50,70,20,20,55,65,50,50,50,25,25
34806,3B,CREMENTE URREA,-,-,26,6' 2',Right,42,42,N,L,Normal,50,45,50,45,45,50,45,50,45,45,50,45,50,45,45,50,45,50,45,45,20,20,40,65,25,60,30,35,20
40522,C,BETO VARQUEZ,CWS,A+,25,6' 2',Right,42,42,H,H,Durable,45,40,50,45,45,45,40,50,45,50,45,35,45,45,45,45,40,50,45,45,60,55,35,35,40,30,20,20,20
32435,C,LEONARDO VERA,SD,AA,25,6' 2',Right,42,42,H,N,Durable,45,40,45,45,45,45,45,45,45,50,45,40,45,45,45,45,45,45,45,50,40,50,30,40,40,40,35,30,55
33942,3B,JUAN VICTORIA,BAL,AAA,21,6' 1',Right,42,47,N,N,Normal,50,45,55,40,45,50,45,60,45,45,50,45,50,40,45,50,50,55,40,50,35,40,50,75,35,55,30,35,30
27309,RF,BOSCO VILLACORTA,LAD,AA,23,6' 1',Right,42,66,L,N,Normal,45,50,45,45,45,45,50,45,45,50,45,50,45,45,45,50,55,60,45,65,20,20,45,65,55,80,60,40,20
28779,SS,WALT VILLEGAS,ATL,AA,26,6' 0',Right,42,44,N,N,Fragile,50,50,45,65,50,50,50,45,75,50,50,50,45,65,45,50,50,45,65,50,20,20,50,50,30,30,55,50,35
33335,LF,IVÁN VIZCAINO,KIA,INT,30,6' 3',Right,42,42,H,N,Fragile,45,55,45,50,45,50,65,50,50,45,45,55,45,50,45,45,55,45,50,45,20,20,40,40,55,65,50,70,60
39756,RF,SEIICHI WAKANA,KYO,INT,28,6' 4',Right,42,43,L,N,Durable,45,60,45,55,35,45,65,45,55,35,45,60,45,55,35,45,60,45,55,45,25,20,55,40,70,55,70,75,80
14840,3B,DAMIAN WELKER,Retired,-,37,6' 4',Right,42,42,N,L,Iron Man,50,50,40,65,45,50,50,40,70,45,50,50,40,65,45,50,50,40,65,45,25,25,50,75,50,65,25,25,25
28473,C,HARLEY WELLER,ATL,AA,24,6' 5',Right,42,42,N,H,Normal,45,40,45,40,45,50,40,45,40,45,45,40,45,40,45,50,40,45,40,50,55,55,40,45,35,45,20,25,20
19832,CF,CHRISTIAN WESTGATE,Retired,-,30,6' 1',Right,42,42,N,N,Durable,50,55,50,45,45,50,60,55,50,45,50,55,50,45,45,50,55,50,45,45,20,20,40,35,55,50,55,65,65
32202,1B,SHANE WHITE,NYM,AA,24,6' 1',Right,42,52,L,H,Normal,50,50,20,50,70,50,50,20,55,75,50,50,20,50,70,65,50,20,50,80,20,20,45,40,55,35,35,40,55
26485,SS,CARLOS WHITTED,WAS,AA,32,6' 1',Right,42,42,N,N,Fragile,45,55,25,50,50,50,65,25,50,50,45,55,25,50,50,45,55,25,50,50,20,20,65,80,35,75,30,35,25
26941,CF,SHELTON WOODARD,CLE,AA,28,6' 0',Left,42,56,H,N,Fragile,50,50,45,50,50,45,50,45,50,50,50,50,45,50,50,65,60,55,50,65,20,25,40,30,60,50,50,65,70
26334,SS,CHRISTIAN WOODRUFF,CIN,AAA,24,6' 2',Right,42,42,H,N,Normal,45,50,45,40,45,45,50,45,40,50,45,50,45,40,45,45,50,50,40,55,20,20,70,70,60,70,65,70,65
32723,LF,KENT YOUNGBLOOD,MIL,A+,25,6' 2',Right,42,42,N,N,Normal,50,50,60,45,45,50,50,60,45,45,50,50,60,45,45,50,50,60,45,45,20,20,25,35,45,45,40,35,40
32394,C,LEÓN ZAPATA,Retired,-,37,6' 2',Right,42,42,N,N,Iron Man,35,40,40,70,40,35,40,40,70,40,35,40,40,70,40,35,40,40,70,40,65,50,35,45,25,45,35,40,50
27282,CF,ADRIAN ZUKOWSKI,TOR,A+,23,6' 3',Right,42,42,N,N,Normal,50,50,45,30,50,55,50,45,35,55,50,50,40,30,50,50,50,50,30,50,20,20,40,45,65,55,75,65,75
37043,C,RYDER ADAMS,SD,AA,22,6' 6',Right,41,62,N,N,Durable,40,45,35,45,45,45,45,35,45,50,40,45,35,40,45,45,50,50,45,50,60,80,35,70,30,70,30,30,25
33954,SS,JAKE ADDINGTON,CWS,AAA,25,6' 0',Right,41,41,H,N,Normal,45,50,50,50,45,45,50,50,55,50,45,50,45,50,45,45,50,50,50,45,20,20,65,65,30,40,50,45,35
37680,1B,NORTON AGENT,-,-,25,6' 2',Left,41,41,N,L,Normal,50,50,50,45,45,50,45,50,45,45,50,50,50,45,45,50,50,55,50,50,20,20,35,50,40,35,20,20,25
32204,2B,SAMPAIO AGUIAR,Retired,-,30,6' 3',Left,41,41,N,L,Iron Man,50,60,45,50,50,45,50,40,45,45,50,65,45,50,50,50,60,45,50,50,20,20,45,45,40,30,60,65,80
30279,3B,CHARLIE AIRD,-,-,33,6' 4',Right,41,41,N,N,Normal,45,50,45,50,55,45,50,45,50,55,45,50,45,50,50,45,50,45,50,55,20,20,45,60,45,50,45,45,45
18029,LF,RICARDO ALATORRE,WAS,A+,25,6' 5',Switch,41,41,L,N,Durable,45,45,35,40,60,45,45,35,45,60,45,45,35,40,60,45,45,35,40,60,20,20,50,45,65,65,60,50,75
37045,1B,NANDO ALFARO,TOR,AA,23,6' 4',Switch,41,44,N,N,Normal,50,40,50,45,50,50,45,55,45,60,50,40,45,45,50,50,40,55,50,55,20,20,35,40,25,40,25,20,25
9055,SS,POSTIGA ALMONTE,SEA,AAA,29,6' 1',Right,41,41,L,L,Durable,45,45,40,40,65,45,50,40,40,70,45,45,40,40,65,45,50,55,45,65,20,20,55,65,45,65,60,75,80
17564,3B,JUNIOR ALVIRA,CHC,A-,22,6' 4',Right,41,59,N,N,Fragile,45,45,50,45,55,45,45,50,50,60,45,45,50,45,55,45,45,60,45,80,20,20,45,65,25,60,35,35,45
37140,CF,ZACK ANDRY,KCM,AAA,27,6' 6',Left,41,42,N,N,Normal,45,30,40,55,50,45,30,40,50,45,45,30,45,55,50,45,30,45,55,50,20,20,30,35,70,65,40,50,65
28527,3B,SCOT ANTONELLI,Retired,-,40,6' 1',Right,41,41,N,N,Iron Man,45,55,50,70,45,45,55,55,70,45,45,55,50,70,45,45,55,50,70,45,20,20,35,45,25,50,35,35,40
29693,1B,MILAN ANTONISSEN,NYM,A-,25,6' 10',Left,41,52,H,N,Normal,50,45,40,45,50,50,45,40,45,50,50,45,40,45,50,55,50,55,55,50,20,20,40,30,25,30,30,20,25
40341,2B,IGNACIO ATENCIO,SF,AAA,22,6' 1',Right,41,43,N,N,Normal,50,45,50,40,50,50,45,50,45,55,50,45,50,40,50,50,45,60,45,50,20,20,60,55,30,60,35,50,60
20254,2B,DILAN AVILA,LAD,A+,20,6' 1',Switch,41,44,H,N,Fragile,45,55,50,40,50,45,55,55,40,50,45,55,50,40,45,45,55,55,40,55,20,20,65,60,65,60,65,35,25
40805,RF,LARRY AYALA,-,-,25,6' 3',Right,41,41,N,N,Normal,45,50,45,45,55,45,50,45,45,55,45,50,40,45,50,50,50,50,50,55,20,20,35,45,55,55,50,30,25
36124,RF,UNAI AYALA,-,-,28,6' 5',Left,41,41,N,H,Fragile,50,50,50,45,40,45,45,45,40,40,50,55,55,50,40,50,50,50,45,45,25,20,40,55,50,65,25,30,35
40939,1B,ESDRAS BACILIO,-,-,25,6' 2',Right,41,47,N,H,Fragile,50,50,40,40,50,50,55,45,40,50,50,50,40,40,50,50,55,55,45,50,20,20,50,40,45,55,45,55,75
37273,CF,TANNER BAKIS,LAD,A+,26,6' 1',Right,41,48,N,N,Normal,45,65,40,45,50,45,65,40,45,50,45,65,40,45,50,50,70,55,45,50,20,20,50,35,60,50,65,65,70
33227,1B,RIDER BAKULIN,-,-,26,6' 2',Left,41,41,H,N,Normal,50,35,45,45,55,50,35,45,45,55,50,35,45,45,55,50,35,45,45,55,20,20,25,30,20,20,40,20,25
35418,1B,MARVIN BARAHONA,TOR,R+,21,6' 2',Right,41,55,H,H,Normal,50,50,50,40,50,55,50,55,45,50,50,50,50,40,45,50,50,55,45,55,20,20,35,30,30,30,35,45,45
38024,LF,MATIAS BARCELO,Retired,-,31,6' 2',Right,41,41,N,L,Iron Man,65,50,45,55,35,70,55,50,60,35,65,50,45,55,35,65,50,45,55,35,25,20,25,35,55,55,25,50,20
32403,3B,LAWRENCE BARD,COL,A-,25,6' 1',Right,41,41,N,N,Normal,50,45,45,45,50,50,45,45,45,50,50,45,45,45,50,50,45,45,45,50,20,20,65,55,35,55,40,20,20
34968,SS,TIMOTHY BARKER,Retired,-,30,6' 1',Right,41,41,L,H,Durable,40,45,50,50,40,40,45,50,55,40,40,45,50,50,40,40,45,50,50,40,20,20,65,65,55,70,60,70,75
23057,3B,ENEAS BARRIOS,NYY,A-,23,6' 3',Switch,41,48,H,H,Normal,50,45,45,40,45,50,45,45,40,50,50,45,45,40,45,50,50,60,45,50,20,20,65,65,30,65,55,30,20
26516,SS,OFELIO BARRIOS,MIL,A-,24,6' 2',Right,41,45,L,N,Normal,40,50,50,50,45,40,50,50,50,45,40,50,50,50,45,55,60,50,50,45,20,20,65,70,50,65,55,45,30
29403,SS,ANGEL BASALDUA,BOS,A+,23,6' 0',Right,41,50,N,N,Normal,45,50,40,45,60,50,50,45,45,70,45,50,40,45,55,45,50,40,45,75,20,20,60,40,30,65,65,40,45
34054,C,SHAWN BEIER,-,-,25,6' 4',Switch,41,44,N,N,Normal,45,45,45,45,45,40,40,35,40,40,45,45,45,50,45,50,45,45,45,45,50,60,45,55,50,45,25,35,55
22211,CF,OBERLIN BELISLE,Retired,-,37,6' 4',Right,41,41,N,L,Iron Man,50,50,55,50,40,50,55,65,50,40,50,50,55,50,40,50,50,55,50,40,20,20,35,40,45,60,45,55,60
29281,1B,ALFREDO BENAVIDEZ,Retired,-,30,6' 5',Left,41,41,L,H,Iron Man,40,40,50,70,50,40,35,45,55,45,40,40,50,80,50,40,40,50,70,50,20,20,40,35,30,35,25,25,25
30981,SS,ADRIÁN BENITES,FLA,AA,20,6' 3',Right,41,50,H,N,Normal,60,55,45,50,35,65,55,50,50,35,55,55,45,50,35,60,60,70,50,35,20,20,60,55,40,55,65,50,55
37222,1B,ETHAN BENZEL,-,-,27,6' 1',Left,41,45,H,N,Normal,45,50,55,45,45,45,45,45,40,40,50,50,60,45,45,50,50,60,45,50,20,20,45,40,45,55,40,45,50
37521,2B,BEN BETTS,ATL,AA,27,5' 11',Right,41,45,H,N,Normal,45,50,45,60,55,45,50,45,70,55,45,50,45,60,55,50,55,50,60,55,20,20,55,45,30,30,40,50,50
27396,2B,LUIS BOSQUE,NYM,A+,24,6' 5',Right,41,41,H,N,Normal,45,45,45,40,50,45,45,45,40,50,45,45,45,40,50,45,45,45,40,55,20,20,60,60,25,60,50,30,25
39616,SS,DEAN BOUWER,MIN,A-,20,6' 2',Right,41,43,N,N,Fragile,55,55,45,45,50,60,60,50,50,55,50,55,45,40,45,55,55,50,55,55,25,25,60,50,45,45,60,45,55
35246,SP,ROLAND BRACERO,ARI,A-,22,6' 6',Right,41,59,H,H,Normal,40,35,20,35,35,40,40,20,40,35,35,35,20,35,35,45,35,25,40,40,20,20,30,50,50,35,30,20,35
39396,1B,HYATT BRANSTETTER,MIN,A-,21,6' 2',Switch,41,80,N,L,Normal,55,50,40,45,45,55,50,45,45,45,55,50,40,45,45,65,80,50,50,70,25,25,50,40,40,40,65,60,60
29949,2B,BRYSON BRENNER,MON,AAA,33,6' 2',Left,41,41,N,N,Normal,50,55,35,50,50,50,50,30,45,50,50,65,35,50,55,50,55,35,50,50,20,25,55,45,40,30,60,60,65
35882,LF,SHAI BROSY,-,-,26,6' 2',Left,41,44,N,N,Durable,50,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,55,60,50,50,20,20,25,35,55,50,65,35,55
34908,SS,PAUL BURDICK,OAK,AA,30,6' 1',Left,41,41,N,N,Normal,35,40,45,50,45,35,35,35,45,40,35,40,45,50,45,35,40,45,50,45,20,20,75,70,50,60,40,65,60
36608,2B,RICKY CALLEJAS,CHC,AA,26,6' 1',Left,41,41,H,N,Normal,45,55,50,40,50,45,55,50,40,45,45,60,50,40,50,45,55,50,40,50,20,20,60,30,40,25,80,40,50
21145,RF,PETER CALLIES,CIN,A-,23,6' 5',Right,41,43,N,N,Normal,50,50,50,40,45,50,50,50,40,45,45,50,50,40,45,50,55,50,40,50,20,20,55,45,65,55,70,60,65
32199,2B,RONALDO CARDONA,-,-,24,6' 0',Switch,41,41,L,N,Normal,50,45,45,45,45,45,40,45,50,40,50,45,50,45,45,50,45,45,45,50,20,20,65,60,45,65,55,40,45
22961,1B,CONRAD CARRIERE,Retired,-,28,6' 3',Right,41,41,N,N,Durable,50,40,50,50,45,50,45,55,50,50,50,40,50,50,45,50,45,55,50,50,20,20,40,35,25,30,25,25,20
32563,RF,AXEL CASTELLON,-,-,25,6' 2',Right,41,45,N,N,Durable,50,45,40,40,55,50,50,40,40,60,50,45,40,40,55,50,50,50,40,60,20,20,50,30,55,45,60,60,60
32545,2B,TONY CASTILLO,WAS,R+,21,6' 3',Right,41,77,H,N,Durable,50,50,55,45,45,50,50,55,45,45,50,50,55,45,45,70,55,55,45,55,20,20,60,40,55,35,65,55,40
40615,1B,YERSON CASTILLO,MIN,AA,25,6' 4',Right,41,41,N,N,Normal,40,40,50,45,55,40,40,55,45,55,40,40,50,45,55,50,40,50,45,55,20,20,40,30,35,35,30,30,25
34933,C,IVORY CASTRO,-,-,26,6' 4',Right,41,42,H,N,Normal,45,45,40,45,45,45,45,40,45,50,45,45,40,45,45,45,45,50,45,45,55,55,30,45,35,45,35,30,25
36021,RF,MIGUEL ÁNGEL CASTRO,-,-,26,5' 10',Right,41,43,N,N,Normal,50,50,35,40,55,50,50,35,40,55,50,50,35,40,55,50,50,35,40,65,20,20,45,55,60,65,35,20,20
40610,RF,YEURIS CASTRO,NYY,A+,25,6' 1',Left,41,50,N,N,Normal,45,45,40,45,65,45,40,35,40,55,45,45,40,45,70,60,45,40,45,70,20,20,35,45,45,60,30,30,30
37376,SS,VALERAY CESARO,CLE,R-,22,6' 2',Right,41,45,N,N,Fragile,50,50,40,40,50,50,50,45,40,55,50,50,40,35,50,50,55,50,40,55,20,20,60,65,50,75,65,65,80
37000,RF,LONNIE CHALKER,MIL,A+,27,6' 2',Switch,41,43,L,N,Fragile,45,60,20,45,50,45,55,20,45,50,45,65,20,50,50,50,75,20,50,50,20,20,45,55,65,65,65,75,75
39430,SS,AUGUSTIN CHAMBERGO,SEA,AA,22,6' 1',Right,41,42,N,N,Normal,50,45,45,40,45,50,45,50,45,50,45,45,45,40,45,55,50,55,45,50,20,20,65,75,35,65,40,55,60
32479,3B,CHRISTOPHER CHAREST,Retired,-,33,6' 2',Right,41,41,H,N,Iron Man,50,55,45,45,50,50,55,45,45,50,50,55,45,45,50,50,55,45,45,50,20,20,45,70,35,60,25,20,30
40763,RF,MORRIS CHAUVIN,KCR,AAA,25,6' 2',Left,41,41,H,H,Durable,45,45,50,45,45,45,45,45,45,40,45,50,55,45,50,45,45,50,45,45,20,20,30,55,50,55,40,70,80
19639,SS,J.C. CHIMAL,SEA,AA,23,6' 3',Left,41,41,N,N,Normal,45,45,45,35,45,45,45,45,35,45,45,45,45,35,50,45,45,50,35,50,20,20,75,55,20,55,70,45,50
40330,2B,JAE-YOUNG CHO,KIW,INT,26,5' 11',Right,41,41,L,L,Normal,60,45,50,45,40,60,45,50,45,40,60,45,50,40,40,60,45,50,45,40,20,20,50,40,50,30,45,40,50
27763,3B,WEN-CHIEH CHO,COL,A+,24,6' 2',Right,41,46,N,N,Normal,50,50,50,45,55,50,50,50,45,55,50,50,50,45,55,55,50,55,45,55,25,25,50,60,40,50,35,20,45
23380,C,STORM CODLING,Retired,-,37,6' 2',Right,41,41,N,H,Iron Man,45,50,45,55,35,45,55,45,60,35,45,50,45,55,35,45,50,45,55,35,50,40,20,40,20,45,30,40,25
27422,CF,WILLIAM COLVIN,PIT,A+,23,6' 1',Switch,41,41,N,N,Fragile,50,50,50,35,45,50,50,45,35,45,50,50,50,35,45,50,50,50,35,45,20,20,45,45,65,55,70,65,60
20315,3B,THE GRANDEST COLYER,Retired,-,36,5' 10',Right,41,41,N,L,Iron Man,45,50,50,50,45,45,50,50,55,45,45,45,50,50,45,45,50,50,50,45,20,20,45,60,25,55,20,20,20
25871,SS,LUCA CORDREY,SF,AAA,22,6' 2',Switch,41,45,N,L,Normal,50,50,40,40,55,50,50,45,40,60,45,50,40,40,50,50,50,50,40,65,20,20,65,65,45,65,45,20,50
