ID,POS,Name,ORG,Lev,Age,HT,B,T,OVR,POT,LEA,WE,INT,Prone,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,C FRM,C ARM,IF RNG,IF ARM,TDP,OF RNG,SPE,STE,RUN,AB,1B,2B,3B,HR,BB,IBB,HP,SF,CI,SO,PI/PA,SB,CS,G,SBA,RTO,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
28817,SS,MARTIN URREA,FLA,MLB,30,6' 0',R,R,54,54,N,N,N,Normal,45,50,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,50,50,45,20,20,70,80,80,45,25,40,20,506,83,22,0,18,42,0,6,2,0,153,3.68,0,0,147,0,0,352,325,51,33,61,44,48,19,70,11,0.0,0.0
16776,DH,RUDY YON,PIT,MLB,29,6' 4',L,L,53,54,N,H,N,Normal,55,55,55,55,50,50,45,45,45,45,60,60,60,55,50,55,55,60,55,50,20,20,20,25,20,40,45,50,45,426,80,17,0,14,46,0,3,6,0,99,3.88,0,1,9,0,0,9,9,4,1,0,0,2,0,1,0,0.0,0.1
37830,CF,VIC CARDILLO,LAD,MLB,24,6' 5',S,R,53,53,N,N,H,Normal,55,55,50,55,45,50,50,45,50,45,55,55,50,55,50,55,55,50,55,50,20,20,50,35,40,70,65,55,45,476,75,23,4,14,48,2,14,6,0,124,3.76,3,3,148,0,0,209,208,72,71,53,40,59,29,53,8,0.0,0.4
40231,DH,HSIEH CHIOU,NYM,AAA,32,6' 0',R,R,53,53,L,L,N,Normal,50,60,60,70,45,50,65,65,80,50,45,60,55,65,45,50,60,60,70,45,25,20,40,50,45,55,55,45,40,167,21,8,1,4,24,0,4,0,0,53,4.62,0,0,35,0,0,32,31,18,15,6,3,4,1,6,0,0.0,0.2
23221,CF,ISAIO CORRALES,STL,MLB,25,6' 1',L,L,53,53,N,N,N,Durable,45,60,55,50,55,45,50,50,45,50,45,60,55,50,55,45,60,55,50,55,20,20,60,35,20,70,55,45,60,507,81,20,4,18,65,4,5,2,0,117,3.64,1,3,149,0,0,241,237,62,54,41,22,61,19,61,11,0.0,5.4
31255,1B,VICENTE CORREA,SF,MLB,29,6' 5',R,R,53,53,H,N,N,Iron Man,50,55,50,45,50,50,60,50,50,50,50,55,50,45,50,50,55,50,45,50,20,20,50,45,55,30,65,80,80,624,74,52,4,19,30,1,3,5,0,148,3.53,63,5,156,0,0,261,252,27,25,22,13,12,4,27,2,0.0,0.0
37614,3B,JACKSON CUNNINGHAM,MON,MLB,27,6' 2',R,R,53,53,N,L,N,Fragile,50,70,50,55,50,50,80,55,60,50,50,70,50,55,50,50,70,50,55,50,20,20,55,55,55,40,60,70,75,449,69,34,0,16,38,0,2,7,0,107,4.10,32,8,134,0,0,188,174,51,46,18,9,20,9,28,4,0.0,0.0
33837,3B,NOAH DUYCK,KCR,MLB,26,6' 0',R,R,53,53,N,H,N,Normal,50,60,50,50,65,50,60,50,55,65,50,60,50,50,65,50,65,50,50,65,25,20,60,45,65,35,70,50,70,220,33,11,2,12,22,0,1,0,0,37,3.68,1,2,25,0,0,25,24,4,3,4,0,6,0,5,0,0.0,0.0
36177,2B,CHARLIE GRIFFITHS,COL,MLB,26,6' 0',R,R,53,53,L,H,N,Fragile,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,55,50,55,50,50,20,20,70,45,60,25,45,20,20,353,48,16,0,13,38,3,0,2,1,102,3.77,0,0,101,0,0,194,179,37,26,39,20,40,9,37,5,0.0,0.0
32627,3B,GUSTAVUS HENSON,ATL,MLB,27,6' 0',R,R,51,53,N,N,N,Normal,55,55,50,55,50,60,65,60,70,65,50,55,50,50,50,60,60,50,55,50,20,20,55,70,45,25,40,30,35,524,64,30,2,14,55,1,6,0,0,120,3.95,2,1,150,0,0,271,256,42,37,36,25,21,10,22,6,0.0,0.0
32139,2B,JASON LEDEZMA,NYY,MLB,24,6' 1',R,R,49,53,H,H,N,Normal,55,50,60,65,30,55,50,60,70,30,55,50,60,65,30,55,50,70,65,30,20,20,65,65,55,40,55,50,50,390,51,13,0,26,51,1,6,2,1,148,4.43,5,4,140,0,0,231,211,36,32,38,15,24,8,36,6,0.0,0.0
24367,2B,ADRIÁN MORADO,STL,MLB,26,6' 1',R,R,51,53,N,N,L,Fragile,50,60,50,50,50,55,65,55,55,50,50,55,50,50,50,55,70,50,50,50,20,20,65,60,55,45,45,55,50,102,14,5,1,4,11,0,6,1,0,23,3.79,0,0,36,0,0,73,69,8,6,5,2,6,0,8,0,0.0,0.2
40919,SS,EWAN NAFEES,PHI,MLB,24,6' 3',R,R,53,53,N,N,N,Normal,55,50,50,45,55,55,50,55,50,60,55,50,50,45,55,55,50,55,45,60,20,20,70,60,55,50,65,45,50,262,50,10,1,10,20,0,6,4,0,55,3.59,2,2,100,0,0,141,130,25,16,23,12,28,5,32,1,0.0,0.6
24138,2B,FRANCO SCHAEFER,COL,MLB,27,6' 3',R,R,53,53,N,N,N,Fragile,50,60,50,40,70,50,55,50,40,70,50,60,50,40,70,50,60,50,40,70,20,20,60,65,65,30,65,75,80,243,34,18,2,13,19,0,0,2,0,39,3.41,23,3,60,0,0,117,102,18,13,11,6,17,7,21,1,0.0,0.0
40592,CF,LUÍS SUBERO,CHC,MLB,24,6' 0',L,L,53,53,N,H,N,Fragile,50,55,55,45,45,50,50,50,45,40,55,60,55,50,45,50,55,55,45,45,20,20,55,40,20,75,70,70,75,403,52,19,5,6,35,0,8,2,0,138,3.76,21,9,113,0,0,215,213,61,61,41,33,40,23,43,12,0.0,-2.3
32864,2B,YAEL SWETNAM,WAS,MLB,24,6' 2',L,R,53,53,N,N,H,Fragile,50,50,40,45,60,50,45,40,45,55,50,50,45,45,60,50,50,40,45,60,20,20,70,40,65,55,75,50,60,341,53,20,2,6,24,0,3,7,0,68,3.51,4,1,119,0,0,220,204,50,38,41,19,25,9,43,4,0.0,-0.0
35780,CF,GERARDO TEJEDA,PHI,MLB,26,6' 3',S,L,53,53,N,N,N,Durable,50,65,50,35,70,50,70,50,35,75,50,60,45,35,70,50,65,50,35,70,20,20,40,40,20,65,60,75,80,395,73,22,6,10,14,1,4,1,0,65,3.08,35,6,115,0,0,143,143,44,36,34,22,33,10,45,7,0.0,1.5
37493,LF,BAT TITENSOR,MIL,MLB,26,6' 1',R,R,53,53,N,H,N,Durable,50,75,40,55,60,50,80,40,60,65,50,70,40,55,60,50,75,40,55,60,20,20,75,30,60,70,60,70,60,383,51,22,7,5,46,0,2,5,0,73,3.93,20,3,128,0,0,150,148,42,39,23,11,25,6,48,4,0.0,-0.3
33674,3B,VINCENT TWEEDY,CHC,AAA,28,6' 0',S,R,49,53,N,H,N,Durable,50,40,50,55,50,50,40,50,50,50,50,40,50,60,55,60,45,55,55,55,20,25,55,65,65,30,20,30,55,50,7,2,0,0,2,0,0,0,0,17,3.65,0,0,13,0,0,17,16,6,4,6,1,2,0,2,0,0.0,0.0
14496,CF,PRINCETON VAN HOUT,KCR,MLB,30,6' 3',R,R,53,53,N,N,N,Fragile,45,55,50,50,55,45,55,50,50,55,45,55,50,50,55,45,55,50,50,55,20,20,25,60,30,70,55,75,80,80,10,5,0,4,4,0,0,0,0,10,3.15,6,2,34,0,0,33,33,9,9,2,2,14,7,4,1,0.0,-0.5
35924,C,ALEIX ARENA,COL,MLB,24,5' 11',R,R,48,52,N,H,L,Normal,40,30,25,40,50,40,30,25,40,50,40,30,25,40,50,40,35,25,40,50,80,60,35,50,25,20,30,25,30,389,70,8,1,3,20,0,10,3,0,96,3.53,0,2,123,124,25,26,26,8,8,9,8,0,0,0,0,10.1,0.0
33613,C,YHENCY BUSTO,WAS,MLB,24,6' 5',S,R,52,52,N,H,H,Normal,50,50,50,45,50,50,50,55,45,50,50,45,50,45,50,50,50,50,45,50,55,70,30,70,20,40,30,25,45,189,32,8,1,8,10,0,1,5,0,39,3.35,0,0,41,52,15,14,13,1,1,7,2,1,0,0,0,-1.3,0.0
41041,C,WAYNE HILL,SEA,MLB,32,6' 1',R,R,52,52,H,H,N,Normal,45,45,50,80,45,45,45,50,80,45,45,45,50,80,45,45,45,50,80,45,50,45,45,50,30,45,30,50,35,197,30,8,0,5,33,0,5,4,0,73,5.04,2,0,60,52,9,11,11,5,5,4,3,0,0,0,0,-1.5,0.0
14163,CF,DUSTIN KOGER,ANA,A+,28,6' 2',R,R,52,52,H,H,N,Fragile,45,40,45,50,55,45,40,45,50,55,45,40,45,50,55,45,40,45,50,55,20,20,65,55,45,70,70,80,80,24,2,0,0,1,3,0,0,0,0,4,3.22,2,0,6,0,0,12,11,3,3,1,1,2,1,6,1,0.0,0.2
37365,C,JACKSON MCCORD,LAD,MLB,26,6' 3',R,R,52,52,L,N,H,Normal,45,40,50,50,55,45,40,50,55,55,45,40,45,50,50,45,40,50,50,55,70,50,55,35,25,35,25,35,30,128,24,2,0,1,18,0,3,1,0,26,3.68,0,0,39,32,7,8,7,3,3,1,0,0,0,0,0,2.2,0.0
40570,RF,PABLO PÉREZ,KCM,MLB,24,6' 2',R,R,52,52,N,N,N,Normal,50,50,55,40,55,50,55,60,40,60,50,50,55,40,55,50,50,55,40,55,20,20,40,50,30,65,35,35,25,55,7,2,1,4,4,0,1,0,0,12,3.12,0,0,17,0,0,22,22,9,9,5,3,4,2,9,1,0.0,1.8
35023,RF,MADDEN SIMMONS,NYY,MLB,29,6' 1',R,R,50,52,N,N,N,Wrecked,50,70,65,50,40,50,80,70,50,40,50,70,60,50,40,50,80,65,50,50,20,20,30,30,25,65,55,60,75,162,8,4,1,10,18,1,0,1,0,61,4.01,3,0,58,0,0,47,47,15,15,7,1,14,3,18,1,0.0,0.4
37172,C,MASON STOCKWELL,BOS,AAA,27,6' 2',L,R,52,52,N,H,N,Durable,45,50,50,45,50,45,45,50,45,50,45,50,50,45,50,45,50,50,45,50,70,45,25,30,30,30,40,30,45,93,14,3,0,3,7,0,0,1,0,20,3.54,0,0,26,21,1,8,6,2,2,6,3,0,0,0,0,0.7,0.0
33724,DH,MARVYN STRICKLAND,DET,AAA,25,6' 1',L,L,52,52,L,N,N,Normal,55,45,75,55,35,55,45,70,55,30,55,45,75,55,35,55,45,80,55,35,20,20,25,40,20,50,35,55,50,104,17,7,0,2,8,0,2,1,0,40,3.92,0,2,3,0,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0
7760,DH,RYDER AZBELL,BOS,MLB,31,5' 10',L,R,51,51,N,L,N,Normal,55,55,55,70,40,50,50,50,55,40,55,60,60,75,45,55,55,55,70,40,20,25,20,35,20,45,40,45,50,505,81,24,2,26,70,3,1,4,0,150,4.32,4,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.1
41100,CF,TRENT BLANKENDAAL,SD,MLB,24,6' 1',L,L,51,51,H,H,N,Normal,60,50,40,40,50,55,50,35,40,45,60,50,40,40,55,60,50,45,40,50,20,20,65,40,20,70,75,60,70,553,97,25,3,10,30,0,15,1,0,125,3.50,10,7,146,0,0,246,245,66,63,59,46,42,17,50,9,0.0,-1.3
40896,LF,IVO BONEKAMP,BAL,MLB,27,6' 0',R,R,49,51,N,H,H,Normal,55,55,55,50,45,60,55,65,55,50,50,50,50,50,45,55,55,55,50,50,20,25,50,50,50,60,70,65,65,409,70,24,1,14,33,1,2,1,0,111,3.76,18,6,128,0,0,167,166,42,36,30,15,27,6,56,3,0.0,3.4
13596,CF,MILTON BURCHFIELD,TB,MLB,30,6' 6',L,L,51,51,N,N,N,Fragile,45,55,50,45,55,45,50,45,40,50,45,55,55,45,55,45,55,50,45,55,20,20,30,25,20,70,60,80,75,570,91,18,6,20,34,0,4,3,0,115,3.41,69,10,150,0,0,254,254,74,74,60,45,57,34,60,12,0.0,-3.1
36973,1B,SIDNEY COOK,FLA,MLB,27,6' 4',R,R,51,51,N,H,N,Normal,50,55,50,40,70,50,60,55,40,70,50,55,50,40,70,50,55,50,40,75,20,20,40,50,50,35,35,40,50,399,60,17,0,9,23,1,0,4,0,82,3.41,0,0,16,0,0,27,27,4,3,2,0,2,0,5,1,0.0,0.0
32867,3B,COOPER FLORA,DET,MLB,25,5' 10',R,R,51,51,H,N,N,Durable,60,50,50,45,50,60,50,50,45,50,60,50,50,45,50,60,50,50,45,50,20,20,55,70,45,45,40,40,45,581,97,28,1,21,51,0,4,2,0,114,3.44,1,0,147,0,0,241,232,60,55,29,22,21,9,31,9,0.0,0.0
29955,SS,YERMIN FREGOSO,ARI,MLB,28,6' 4',R,R,50,51,H,N,H,Fragile,50,75,50,55,50,50,80,55,55,50,50,75,50,55,50,55,80,55,55,50,20,20,65,60,60,25,60,60,75,57,9,9,0,0,3,0,2,2,0,9,3.89,4,1,25,0,0,36,34,7,4,7,1,8,3,14,0,0.1,0.0
30403,C,NATHAN GUTIERREZ,SD,MLB,31,5' 11',R,R,51,51,H,N,H,Iron Man,45,40,45,55,45,45,40,45,55,45,45,40,45,55,45,45,40,45,55,45,75,50,25,40,30,30,35,45,45,350,49,14,2,9,41,0,1,1,0,110,4.07,0,2,111,131,21,23,22,7,7,13,11,0,0,0,0,3.6,0.0
37046,C,MALACHI HANNAH,MIN,MLB,26,6' 4',R,R,50,51,H,H,N,Normal,45,40,50,45,45,45,40,50,45,45,45,40,50,45,45,45,40,50,45,50,65,60,35,50,20,35,25,25,40,180,26,5,1,6,13,0,1,2,0,58,3.90,0,0,57,39,9,17,17,4,4,2,2,0,0,0,0,0.8,0.0
13977,CF,WALNER HERNÁNDEZ,CIN,A-,23,6' 0',S,R,40,51,N,N,N,Normal,45,50,45,45,50,45,50,45,45,50,45,50,45,45,50,50,55,55,45,60,20,20,55,35,50,60,45,50,65,2,1,0,0,0,0,0,0,0,0,0,2.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
40983,C,BRADFORD JONES,PIT,MLB,25,6' 6',R,R,51,51,N,N,H,Normal,50,45,50,45,50,55,50,60,50,55,50,45,50,45,50,55,45,50,45,50,50,65,45,60,40,40,20,40,45,223,34,11,0,7,19,1,1,5,0,60,3.61,0,0,62,68,13,23,21,5,4,9,5,2,0,3,0,-2.4,0.0
24220,LF,CONOR JONES,BOS,MLB,33,6' 2',R,R,51,51,N,N,L,Iron Man,45,45,55,50,70,45,50,60,50,70,45,45,55,50,65,45,45,55,50,70,20,25,45,60,55,65,30,30,40,206,28,15,0,7,19,0,1,3,0,36,3.59,0,0,59,0,0,54,52,11,7,6,2,12,3,8,1,0.0,0.4
36967,3B,KYSON JONES,ANA,MLB,26,6' 0',R,R,51,51,L,N,N,Normal,55,65,55,50,50,55,75,65,50,50,55,60,55,45,50,55,65,55,50,50,20,20,55,60,45,45,20,20,25,447,69,27,3,16,46,1,1,0,0,119,3.70,1,0,127,0,0,205,191,52,48,28,20,8,2,25,5,0.0,0.0
28515,CF,PING-HSIAN KONG,HOU,MLB,23,6' 0',L,R,51,51,N,N,N,Durable,50,65,45,45,50,50,55,45,45,50,50,65,45,45,50,50,70,50,45,50,20,25,60,50,55,70,75,75,80,219,34,10,2,5,27,0,2,2,0,64,3.82,19,3,112,0,0,111,111,35,35,25,18,24,14,33,6,0.0,-0.6
25249,2B,BEN LAY,FLA,MLB,23,6' 5',L,R,51,51,N,N,N,Durable,55,55,50,45,55,55,55,50,40,50,55,55,50,45,55,55,55,50,50,55,20,20,70,60,55,60,80,35,25,420,67,18,1,8,27,1,5,0,1,92,3.40,0,1,135,0,0,239,223,42,29,45,23,43,9,39,6,0.0,0.0
30792,2B,ZÓSIMO MARTÍNEZ,CLE,MLB,24,6' 1',L,R,51,51,N,H,N,Fragile,50,60,45,45,50,50,55,40,40,45,55,65,45,45,55,50,65,45,45,55,20,20,70,60,65,50,80,65,80,352,45,13,4,8,13,0,0,2,0,90,3.45,9,4,89,0,0,205,196,32,26,35,21,33,7,40,10,0.0,-0.1
35529,2B,SEATON NICHOLS,ARI,MLB,25,6' 1',R,R,51,51,N,N,N,Normal,50,55,55,50,45,50,65,65,50,50,50,55,50,50,45,50,55,55,50,50,25,20,70,55,65,50,45,30,45,214,34,6,1,6,22,1,5,0,0,54,3.71,0,0,84,0,0,150,139,20,16,15,9,23,2,33,2,0.0,0.3
34913,LF,LOGAN POSTELLE,SEA,MLB,29,6' 3',L,L,51,51,N,H,N,Wrecked,50,65,50,50,50,50,50,45,45,45,50,70,55,50,50,50,65,50,50,50,20,20,40,30,20,65,55,70,75,379,58,21,2,12,35,1,6,2,0,91,3.69,20,2,112,0,0,172,168,51,46,40,18,36,7,37,6,0.0,5.4
13779,3B,MONTRELLE RUIZ,CHC,AAA,23,6' 4',R,R,47,51,N,N,N,Normal,45,50,45,50,45,50,55,50,50,50,45,50,45,45,45,50,50,50,50,45,20,20,70,75,65,40,60,40,55,27,4,1,0,2,3,0,1,0,0,6,3.81,0,0,9,0,0,20,17,4,3,0,0,2,0,2,2,0.0,0.0
40215,CF,YEHORAM SCHWED,SF,MLB,23,6' 0',L,R,47,51,L,N,N,Normal,50,55,45,45,50,45,50,45,45,45,50,55,50,45,50,55,55,50,50,50,20,20,40,50,40,70,70,70,80,405,64,13,4,5,24,0,0,1,0,108,3.72,28,2,108,0,0,183,182,59,54,41,28,44,22,39,4,0.0,-1.9
27314,CF,CONNOR STEINBERG,CHC,MLB,23,6' 2',R,R,51,51,H,N,N,Normal,60,55,55,45,45,65,60,65,50,45,55,55,55,45,45,60,55,55,45,50,20,20,50,30,40,65,65,60,65,30,8,3,0,1,2,0,0,0,0,6,3.62,0,0,6,0,0,4,4,1,1,5,4,0,0,0,0,0.0,0.6
14288,1B,ELWOOD TILLEY,SD,MLB,35,6' 5',R,R,51,51,N,H,N,Normal,45,50,50,80,50,45,55,55,80,55,45,50,50,80,50,45,50,50,80,50,20,20,20,45,25,35,40,45,40,467,76,21,2,15,75,1,1,6,1,124,4.94,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.0
33485,SS,MARC CEDEÑO,KCM,MLB,26,6' 3',R,R,50,50,N,N,N,Fragile,50,55,55,45,45,50,55,55,45,45,50,55,55,45,45,50,55,55,45,45,20,20,80,70,60,50,40,20,25,515,75,29,4,20,34,0,4,6,0,151,3.70,0,0,145,0,0,372,350,44,35,65,42,67,27,83,23,0.0,0.0
35197,3B,CARSON COOK,CWS,AAA,25,6' 0',R,R,50,50,N,H,H,Normal,50,50,50,50,45,50,50,50,50,45,50,50,50,50,45,50,50,50,50,45,20,20,65,70,60,50,55,55,45,160,38,6,0,1,8,0,1,1,0,43,3.75,3,2,56,0,0,117,107,15,5,15,7,19,6,25,3,0.0,0.0
38584,SS,THOMAS DE LEÓN,CHC,MLB,25,6' 5',R,R,50,50,H,N,N,Fragile,55,60,45,50,45,55,65,45,50,45,55,60,45,45,45,55,60,45,50,50,20,20,75,65,75,45,40,40,45,130,22,7,0,2,11,0,1,1,0,44,3.81,0,1,37,0,0,81,75,19,13,11,7,13,4,17,2,0.0,0.0
36725,3B,KENNY FUZI,MON,AAA,25,6' 2',R,R,49,50,N,N,N,Fragile,55,50,50,45,55,55,50,50,45,55,55,50,50,45,55,55,50,55,45,55,20,20,60,65,55,45,45,65,65,23,4,5,0,2,2,0,0,0,0,6,3.24,2,0,6,0,0,6,6,2,2,3,3,3,1,1,0,0.0,0.0
23888,SS,OSCAR KEOGH,BAL,MLB,23,6' 1',R,R,48,50,N,H,H,Fragile,50,45,45,45,45,50,45,45,50,45,50,45,45,45,45,50,45,50,45,55,25,20,80,55,60,30,50,45,60,382,76,10,1,7,25,0,3,3,0,90,3.63,2,0,113,0,0,323,307,34,20,42,20,38,14,60,15,0.0,0.0
36793,SS,TAD KRUSE,OAK,MLB,25,6' 2',S,R,50,50,N,H,N,Fragile,50,50,45,45,55,50,50,45,40,55,50,50,45,45,55,50,50,45,45,55,20,25,70,65,75,55,70,35,55,17,3,2,0,0,3,0,1,0,0,4,3.90,0,0,7,0,0,9,6,3,0,3,1,2,2,7,2,0.0,0.0
33855,CF,GRADY MACLEAN,MIN,MLB,26,6' 2',L,L,50,50,N,N,H,Normal,50,50,50,50,50,50,50,45,50,50,50,50,50,50,50,50,50,50,50,50,20,20,50,35,25,70,60,70,75,367,65,18,6,3,40,0,7,6,0,99,3.70,22,13,109,0,0,164,164,56,55,39,28,34,20,26,5,0.0,1.1
32923,2B,RYLAND MOORE,TB,MLB,25,6' 4',R,R,50,50,L,L,L,Normal,60,50,50,50,50,60,55,50,55,50,60,50,50,50,50,60,50,50,50,50,20,20,60,50,55,45,45,35,50,187,23,10,1,5,18,0,2,0,0,52,3.76,0,0,74,0,0,90,86,9,7,19,8,10,1,13,2,0.0,0.3
30813,RF,ELI NETHERTON,MIN,AAA,25,6' 3',L,L,50,50,N,N,H,Durable,55,70,50,50,50,55,65,50,45,50,55,75,50,50,50,55,70,50,50,50,20,20,35,35,20,55,55,65,65,17,1,0,0,0,2,0,0,0,0,11,4.74,1,0,6,0,0,3,3,2,2,1,0,1,0,1,0,0.0,0.0
24356,1B,ESTEBAN NORIS,PIT,AA,27,6' 4',R,R,50,50,N,H,N,Normal,50,55,50,55,55,50,55,55,55,55,50,50,50,50,55,55,55,50,55,55,20,20,45,40,25,45,50,65,65,22,4,0,0,0,2,0,0,0,0,5,4.46,0,0,6,0,0,12,11,3,3,1,1,0,0,2,0,0.0,0.0
33555,SS,ADAM SOLNICK,SD,MLB,26,6' 0',R,R,48,50,N,N,N,Normal,55,55,70,50,35,55,55,70,50,35,55,55,70,50,35,55,55,75,50,35,30,25,55,75,40,35,40,40,55,320,52,11,0,17,20,0,5,1,0,115,3.95,0,0,128,0,0,192,177,29,18,21,10,17,4,23,2,0.0,0.0
34465,3B,JASON SPAIN,ANA,A-,24,6' 2',R,R,50,50,N,H,L,Fragile,50,55,45,45,55,50,55,45,45,55,50,55,45,45,55,50,55,50,45,55,20,20,65,65,60,55,75,70,80,63,8,7,1,3,6,0,0,0,0,8,3.30,7,1,18,0,0,52,47,2,1,9,3,5,2,10,1,0.0,0.0
39340,CF,CATO THAYER,DET,MLB,23,6' 5',S,R,50,50,N,H,N,Normal,50,60,50,50,50,50,55,50,45,50,50,60,55,50,55,55,60,55,50,50,20,20,50,45,40,65,65,65,70,450,65,25,3,9,32,0,5,5,0,116,3.64,23,7,129,0,0,204,199,56,46,39,24,65,28,51,7,0.0,-2.5
34400,SS,EDWARD WANDERSEE,CIN,MLB,26,6' 4',R,R,50,50,L,L,L,Fragile,55,75,35,30,75,55,80,35,30,80,50,75,35,30,70,55,75,35,30,75,20,20,75,60,65,55,55,55,50,574,91,50,0,7,15,0,3,1,1,78,3.05,0,0,153,0,0,364,337,43,27,49,22,73,22,68,10,0.0,0.0
37268,LF,T.J. CARON,CLE,AAA,26,6' 1',L,L,49,49,N,H,N,Durable,45,40,60,50,70,45,35,50,45,60,45,40,60,50,70,45,40,60,50,75,20,20,35,40,20,55,30,25,55,56,8,2,1,1,6,0,0,3,0,9,3.42,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0
36742,LF,SOLOMON DOMÍNGUEZ,LAD,MLB,25,6' 0',L,R,49,49,H,H,N,Normal,50,75,25,40,75,50,70,25,40,75,50,75,25,40,75,50,75,30,40,80,20,20,30,30,25,60,80,75,80,288,45,10,4,2,14,0,1,3,0,40,3.22,40,2,62,0,0,70,70,16,14,14,7,9,0,14,1,0.0,0.8
29114,LF,LUKE FALCON,-,-,31,6' 5',R,R,49,49,N,N,N,Normal,55,65,50,50,50,55,70,50,50,50,55,65,50,50,50,55,65,50,50,50,20,20,35,60,30,55,70,70,75,199,30,12,1,7,12,0,1,0,0,41,3.58,12,3,59,0,0,55,53,19,12,10,6,5,4,16,0,0.0,-0.8
33375,RF,KYLE FALEKAONO,CWS,AAA,25,5' 11',R,R,49,49,L,L,N,Durable,55,50,50,50,55,55,50,50,50,55,55,50,50,50,55,55,50,50,50,55,20,20,55,50,65,60,60,45,55,39,5,0,0,1,1,0,0,0,0,11,3.27,0,0,12,0,0,19,14,3,3,4,1,3,0,11,1,0.0,0.0
40730,LF,DEX FOSHUER,OAK,A+,23,6' 2',L,L,48,49,H,N,N,Normal,50,55,55,50,50,50,50,45,45,45,50,55,55,50,55,50,55,55,50,55,20,20,35,50,20,60,45,50,45,15,1,0,0,0,1,0,0,0,0,2,3.00,0,0,4,0,0,7,7,2,2,1,1,1,0,1,0,0.0,0.1
34289,CF,ÉRICO GAMEZ,WAS,AAA,26,6' 2',R,R,49,49,N,L,N,Normal,55,65,35,55,50,55,65,35,55,50,55,65,35,55,50,55,65,35,55,50,20,20,65,50,45,65,70,70,80,163,27,12,2,0,12,0,0,1,0,28,3.88,13,6,66,0,0,73,73,18,16,10,6,11,5,18,3,0.0,0.0
35465,RF,JARED GILLAM,CWS,MLB,25,6' 1',R,R,49,49,H,H,H,Fragile,50,50,50,45,60,50,50,50,45,60,50,50,50,45,60,50,50,50,45,60,20,20,40,30,35,60,65,30,25,259,43,12,3,10,21,0,3,2,0,52,3.53,0,0,77,0,0,109,107,26,23,8,3,18,4,28,3,0.0,-1.7
30310,LF,JAY LOCKLEAR,ARI,MLB,32,5' 10',R,R,49,49,N,H,L,Wrecked,60,60,50,50,50,65,65,50,55,50,55,55,50,50,50,60,60,50,50,50,20,20,40,40,55,65,25,40,25,468,91,30,2,15,42,0,2,2,0,109,3.73,0,1,122,0,0,151,150,43,39,24,14,25,8,43,4,0.0,-2.3
37371,CF,JOHN MCCOY,ANA,AAA,27,6' 0',R,R,48,49,N,N,L,Fragile,45,55,45,40,50,45,60,50,45,55,45,50,45,40,50,50,55,50,40,55,20,20,40,45,35,70,45,55,60,32,2,2,0,0,4,0,0,0,0,6,4.00,0,0,13,0,0,12,12,3,3,1,1,5,2,3,0,0.0,-0.0
35229,RF,DOOGIE MCGIMSEY,SD,MLB,24,6' 0',R,R,49,49,N,H,N,Normal,50,55,50,45,45,50,55,55,45,45,50,55,50,45,45,50,55,50,45,45,20,20,55,60,45,70,65,60,75,431,57,14,0,17,36,1,3,3,0,137,3.79,9,2,141,0,0,208,200,51,45,30,14,47,8,48,4,0.0,1.8
40812,3B,SERGIO MEDINA,BOS,MLB,22,6' 3',L,R,49,49,N,H,N,Durable,60,50,50,45,45,50,45,45,40,40,65,50,55,45,50,60,50,50,45,50,20,20,60,65,60,35,55,50,50,112,19,5,0,2,10,0,0,0,0,38,3.62,3,0,39,0,0,53,51,14,11,8,6,4,2,10,2,0.0,0.0
37072,SS,RUNJEET NEELAM,OAK,AAA,22,6' 1',R,R,49,49,L,L,N,Normal,50,55,45,35,45,50,55,50,35,45,50,55,45,35,45,50,55,50,40,45,20,20,80,70,65,65,55,45,70,98,14,4,0,1,4,0,1,0,0,32,3.49,0,0,28,0,0,71,68,14,9,8,4,12,6,8,1,0.0,0.0
31229,1B,A.J. PAPALE,SD,MLB,24,6' 5',L,L,49,49,N,H,H,Normal,55,50,45,45,55,50,50,45,45,50,55,50,45,45,55,55,50,45,45,55,20,20,70,40,20,65,80,65,65,64,10,1,1,0,6,0,0,0,1,21,3.71,2,0,20,0,0,23,21,6,5,0,0,5,1,0,0,0.0,-0.1
35826,LF,JOËL PERKINS,CIN,MLB,25,6' 4',R,R,49,49,N,N,H,Fragile,50,55,55,45,50,55,55,60,50,55,50,55,50,45,50,55,60,55,45,50,20,20,55,40,50,65,65,50,40,259,48,11,1,16,24,0,2,3,0,59,3.75,0,2,84,0,0,95,94,42,35,31,20,15,5,25,3,0.0,-0.2
